1212_1,12,309,80,25690,25.89,83.14,-5210,0.12
1212_1,13,309,52,38550,16.83,124.76,7650,0.12
1212_1,14,309,28,22350,9.06,72.33,-8550,0.12
1212_1,15,309,15,16480,4.85,53.33,-14420,0.12
1212_1,16,309,15,21150,4.85,68.45,-9750,0.12
1212_1,23,309,29,28630,9.39,92.65,-2270,0.12
1212_1,24,309,15,16350,4.85,52.91,-14550,0.12
1212_1,25,309,9,10710,2.91,34.66,-20190,0.12
1212_1,26,309,14,19660,4.53,63.62,-11240,0.12
1212_1,34,309,15,34440,4.85,111.46,3540,0.12
1212_1,35,309,9,35950,2.91,116.34,5050,0.12
1212_1,36,309,9,43220,2.91,139.87,12320,0.12
1212_1,45,309,10,21890,3.24,70.84,-9010,0.12
1212_1,46,309,7,19470,2.27,63.01,-11430,0.12
1212_1,56,309,2,2470,0.65,7.99,-28430,0.12
1212_2,12,637,219,59290,34.38,93.08,-4410,0.25
1212_2,13,637,72,52730,11.30,82.78,-10970,0.25
1212_2,14,637,63,51580,9.89,80.97,-12120,0.25
1212_2,15,637,45,47360,7.06,74.35,-16340,0.25
1212_2,16,637,32,36390,5.02,57.13,-27310,0.25
1212_2,23,637,51,46060,8.01,72.31,-17640,0.25
1212_2,24,637,33,40610,5.18,63.75,-23090,0.25
1212_2,25,637,34,38270,5.34,60.08,-25430,0.25
1212_2,26,637,23,28910,3.61,45.38,-34790,0.25
1212_2,34,637,15,29730,2.35,46.67,-33970,0.25
1212_2,35,637,12,37850,1.88,59.42,-25850,0.25
1212_2,36,637,8,31410,1.26,49.31,-32290,0.25
1212_2,45,637,7,20600,1.10,32.34,-43100,0.25
1212_2,46,637,13,31960,2.04,50.17,-31740,0.25
1212_2,56,637,10,18630,1.57,29.25,-45070,0.25
1212_3,12,1046,342,85680,32.70,81.91,-18920,0.41
1212_3,13,1046,133,89930,12.72,85.98,-14670,0.41
1212_3,14,1046,99,78340,9.46,74.89,-26260,0.41
1212_3,15,1046,56,65940,5.35,63.04,-38660,0.41
1212_3,16,1046,75,78040,7.17,74.61,-26560,0.41
1212_3,23,1046,91,92420,8.70,88.36,-12180,0.41
1212_3,24,1046,62,74020,5.93,70.76,-30580,0.41
1212_3,25,1046,35,47110,3.35,45.04,-57490,0.41
1212_3,26,1046,38,56330,3.63,53.85,-48270,0.41
1212_3,34,1046,32,62630,3.06,59.88,-41970,0.41
1212_3,35,1046,12,30020,1.15,28.70,-74580,0.41
1212_3,36,1046,22,49260,2.10,47.09,-55340,0.41
1212_3,45,1046,21,95890,2.01,91.67,-8710,0.41
1212_3,46,1046,18,51870,1.72,49.59,-52730,0.41
1212_3,56,1046,10,27750,0.96,26.53,-76850,0.41
1212_4,12,1507,556,127100,36.89,84.34,-23600,0.59
1212_4,13,1507,183,121400,12.14,80.56,-29300,0.59
1212_4,14,1507,124,89630,8.23,59.48,-61070,0.59
1212_4,15,1507,94,102020,6.24,67.70,-48680,0.59
1212_4,16,1507,97,126530,6.44,83.96,-24170,0.59
1212_4,23,1507,79,81090,5.24,53.81,-69610,0.59
1212_4,24,1507,90,112980,5.97,74.97,-37720,0.59
1212_4,25,1507,65,124200,4.31,82.42,-26500,0.59
1212_4,26,1507,53,99300,3.52,65.89,-51400,0.59
1212_4,34,1507,40,111940,2.65,74.28,-38760,0.59
1212_4,35,1507,26,91960,1.73,61.02,-58740,0.59
1212_4,36,1507,29,129800,1.92,86.13,-20900,0.59
1212_4,45,1507,28,84520,1.86,56.08,-66180,0.59
1212_4,46,1507,28,89140,1.86,59.15,-61560,0.59
1212_4,56,1507,15,48270,1.00,32.03,-102430,0.59
1212_5,12,2063,776,166510,37.62,80.71,-39790,0.81
1212_5,13,2063,251,150070,12.17,72.74,-56230,0.81
1212_5,14,2063,221,167180,10.71,81.04,-39120,0.81
1212_5,15,2063,151,171010,7.32,82.89,-35290,0.81
1212_5,16,2063,122,148060,5.91,71.77,-58240,0.81
1212_5,23,2063,109,124050,5.28,60.13,-82250,0.81
1212_5,24,2063,114,169810,5.53,82.31,-36490,0.81
1212_5,25,2063,59,109460,2.86,53.06,-96840,0.81
1212_5,26,2063,56,110610,2.71,53.62,-95690,0.81
1212_5,34,2063,39,126960,1.89,61.54,-79340,0.81
1212_5,35,2063,28,128370,1.36,62.22,-77930,0.81
1212_5,36,2063,23,91230,1.11,44.22,-115070,0.81
1212_5,45,2063,44,139420,2.13,67.58,-66880,0.81
1212_5,46,2063,38,136890,1.84,66.35,-69410,0.81
1212_5,56,2063,32,139220,1.55,67.48,-67080,0.81
1212_6,12,2430,964,199720,39.67,82.19,-43280,0.95
1212_6,13,2430,320,206420,13.17,84.95,-36580,0.95
1212_6,14,2430,276,209210,11.36,86.09,-33790,0.95
1212_6,15,2430,172,178300,7.08,73.37,-64700,0.95
1212_6,16,2430,151,193530,6.21,79.64,-49470,0.95
1212_6,23,2430,107,148530,4.40,61.12,-94470,0.95
1212_6,24,2430,103,151470,4.24,62.33,-91530,0.95
1212_6,25,2430,63,140940,2.59,58.00,-102060,0.95
1212_6,26,2430,76,176770,3.13,72.74,-66230,0.95
1212_6,34,2430,31,92320,1.28,37.99,-150680,0.95
1212_6,35,2430,21,82690,0.86,34.03,-160310,0.95
1212_6,36,2430,26,113630,1.07,46.76,-129370,0.95
1212_6,45,2430,56,225890,2.30,92.96,-17110,0.95
1212_6,46,2430,32,123460,1.32,50.81,-119540,0.95
1212_6,56,2430,32,157310,1.32,64.74,-85690,0.95
1212_7,12,3115,1346,266830,43.21,85.66,-44670,1.22
1212_7,13,3115,366,227320,11.75,72.98,-84180,1.22
1212_7,14,3115,342,237000,10.98,76.08,-74500,1.22
1212_7,15,3115,234,253660,7.51,81.43,-57840,1.22
1212_7,16,3115,208,262650,6.68,84.32,-48850,1.22
1212_7,23,3115,123,169210,3.95,54.32,-142290,1.22
1212_7,24,3115,116,188680,3.72,60.57,-122820,1.22
1212_7,25,3115,87,203750,2.79,65.41,-107750,1.22
1212_7,26,3115,57,160940,1.83,51.67,-150560,1.22
1212_7,34,3115,47,192380,1.51,61.76,-119120,1.22
1212_7,35,3115,48,217730,1.54,69.90,-93770,1.22
1212_7,36,3115,26,133190,0.83,42.76,-178310,1.22
1212_7,45,3115,55,213710,1.77,68.61,-97790,1.22
1212_7,46,3115,44,171020,1.41,54.90,-140480,1.22
1212_7,56,3115,16,82340,0.51,26.43,-229160,1.22
1212_8,12,3459,1526,291200,44.12,84.19,-54700,1.35
1212_8,13,3459,476,300500,13.76,86.87,-45400,1.35
1212_8,14,3459,423,284030,12.23,82.11,-61870,1.35
1212_8,15,3459,230,226250,6.65,65.41,-119650,1.35
1212_8,16,3459,203,254450,5.87,73.56,-91450,1.35
1212_8,23,3459,119,187960,3.44,54.34,-157940,1.35
1212_8,24,3459,125,208910,3.61,60.40,-136990,1.35
1212_8,25,3459,76,191270,2.20,55.30,-154630,1.35
1212_8,26,3459,73,224710,2.11,64.96,-121190,1.35
1212_8,34,3459,49,195420,1.42,56.50,-150480,1.35
1212_8,35,3459,28,178370,0.81,51.57,-167530,1.35
1212_8,36,3459,32,164070,0.93,47.43,-181830,1.35
1212_8,45,3459,46,177600,1.33,51.34,-168300,1.35
1212_8,46,3459,31,130120,0.90,37.62,-215780,1.35
1212_8,56,3459,22,141130,0.64,40.80,-204770,1.35
1212_9,12,3891,1844,334020,47.39,85.84,-55080,1.52
1212_9,13,3891,551,313160,14.16,80.48,-75940,1.52
1212_9,14,3891,418,267150,10.74,68.66,-121950,1.52
1212_9,15,3891,290,308220,7.45,79.21,-80880,1.52
1212_9,16,3891,236,269340,6.07,69.22,-119760,1.52
1212_9,23,3891,140,256980,3.60,66.04,-132120,1.52
1212_9,24,3891,115,215600,2.96,55.41,-173500,1.52
1212_9,25,3891,67,172960,1.72,44.45,-216140,1.52
1212_9,26,3891,60,198140,1.54,50.92,-190960,1.52
1212_9,34,3891,37,144250,0.95,37.07,-244850,1.52
1212_9,35,3891,20,113230,0.51,29.10,-275870,1.52
1212_9,36,3891,25,164640,0.64,42.31,-224460,1.52
1212_9,45,3891,33,165670,0.85,42.58,-223430,1.52
1212_9,46,3891,34,159360,0.87,40.96,-229740,1.52
1212_9,56,3891,21,171630,0.54,44.11,-217470,1.52
1212_10,12,4487,2166,370170,48.27,82.50,-78530,1.76
1212_10,13,4487,732,368160,16.31,82.05,-80540,1.76
1212_10,14,4487,583,355110,12.99,79.14,-93590,1.76
1212_10,15,4487,354,329470,7.89,73.43,-119230,1.76
1212_10,16,4487,254,335440,5.66,74.76,-113260,1.76
1212_10,23,4487,106,255020,2.36,56.84,-193680,1.76
1212_10,24,4487,87,216100,1.94,48.16,-232600,1.76
1212_10,25,4487,38,136450,0.85,30.41,-312250,1.76
1212_10,26,4487,41,222900,0.91,49.68,-225800,1.76
1212_10,34,4487,25,121540,0.56,27.09,-327160,1.76
1212_10,35,4487,17,113460,0.38,25.29,-335240,1.76
1212_10,36,4487,15,175230,0.33,39.05,-273470,1.76
1212_10,45,4487,42,256890,0.94,57.25,-191810,1.76
1212_10,46,4487,16,88780,0.36,19.79,-359920,1.76
1212_10,56,4487,11,103090,0.25,22.98,-345610,1.76
1213_1,12,31,12,4060,38.71,130.97,960,0.01
1213_1,13,31,5,2260,16.13,72.90,-840,0.01
1213_1,14,31,3,2530,9.68,81.61,-570,0.01
1213_1,16,31,1,1190,3.23,38.39,-1910,0.01
1213_1,23,31,4,2000,12.90,64.52,-1100,0.01
1213_1,25,31,1,1580,3.23,50.97,-1520,0.01
1213_1,34,31,2,1350,6.45,43.55,-1750,0.01
1213_1,36,31,1,6180,3.23,199.35,3080,0.01
1213_1,46,31,1,1760,3.23,56.77,-1340,0.01
1213_1,56,31,1,2220,3.23,71.61,-880,0.01
1213_2,12,33,5,1270,15.15,38.48,-2030,0.01
1213_2,13,33,3,1420,9.09,43.03,-1880,0.01
1213_2,14,33,7,9410,21.21,285.15,6110,0.01
1213_2,16,33,4,2820,12.12,85.45,-480,0.01
1213_2,23,33,5,3930,15.15,119.09,630,0.01
1213_2,24,33,3,5010,9.09,151.82,1710,0.01
1213_2,26,33,1,1750,3.03,53.03,-1550,0.01
1213_2,34,33,2,2930,6.06,88.79,-370,0.01
1213_2,36,33,1,1820,3.03,55.15,-1480,0.01
1213_2,45,33,1,3170,3.03,96.06,-130,0.01
1213_2,46,33,1,1630,3.03,49.39,-1670,0.01
1213_3,12,41,14,3390,34.15,82.68,-710,0.02
1213_3,13,41,4,2100,9.76,51.22,-2000,0.02
1213_3,14,41,4,3490,9.76,85.12,-610,0.02
1213_3,15,41,2,2590,4.88,63.17,-1510,0.02
1213_3,16,41,3,2800,7.32,68.29,-1300,0.02
1213_3,23,41,6,4700,14.63,114.63,600,0.02
1213_3,24,41,2,2280,4.88,55.61,-1820,0.02
1213_3,25,41,1,2000,2.44,48.78,-2100,0.02
1213_3,26,41,1,2060,2.44,50.24,-2040,0.02
1213_3,34,41,1,1740,2.44,42.44,-2360,0.02
1213_3,35,41,2,3820,4.88,93.17,-280,0.02
1213_3,56,41,1,1600,2.44,39.02,-2500,0.02
1213_4,12,49,18,4030,36.73,82.24,-870,0.02
1213_4,13,49,4,2770,8.16,56.53,-2130,0.02
1213_4,14,49,4,4180,8.16,85.31,-720,0.02
1213_4,15,49,2,2540,4.08,51.84,-2360,0.02
1213_4,16,49,4,5130,8.16,104.69,230,0.02
1213_4,23,49,5,4880,10.20,99.59,-20,0.02
1213_4,24,49,2,2400,4.08,48.98,-2500,0.02
1213_4,26,49,2,3960,4.08,80.82,-940,0.02
1213_4,34,49,1,1480,2.04,30.20,-3420,0.02
1213_4,35,49,2,5070,4.08,103.47,170,0.02
1213_4,36,49,3,6320,6.12,128.98,1420,0.02
1213_4,45,49,1,4090,2.04,83.47,-810,0.02
1213_4,46,49,1,5480,2.04,111.84,580,0.02
1213_5,12,67,23,6210,34.33,92.69,-490,0.03
1213_5,13,67,12,4590,17.91,68.51,-2110,0.03
1213_5,14,67,7,7780,10.45,116.12,1080,0.03
1213_5,15,67,3,4880,4.48,72.84,-1820,0.03
1213_5,16,67,2,3650,2.99,54.48,-3050,0.03
1213_5,23,67,8,8140,11.94,121.49,1440,0.03
1213_5,24,67,3,9310,4.48,138.96,2610,0.03
1213_5,25,67,1,1200,1.49,17.91,-5500,0.03
1213_5,26,67,3,2890,4.48,43.13,-3810,0.03
1213_5,34,67,3,10400,4.48,155.22,3700,0.03
1213_5,36,67,1,2710,1.49,40.45,-3990,0.03
1213_5,46,67,1,3460,1.49,51.64,-3240,0.03
1213_6,12,67,18,5050,26.87,75.37,-1650,0.03
1213_6,13,67,15,5260,22.39,78.51,-1440,0.03
1213_6,14,67,5,3020,7.46,45.07,-3680,0.03
1213_6,15,67,4,2690,5.97,40.15,-4010,0.03
1213_6,16,67,5,6860,7.46,102.39,160,0.03
1213_6,23,67,10,9760,14.93,145.67,3060,0.03
1213_6,24,67,3,4210,4.48,62.84,-2490,0.03
1213_6,25,67,2,6620,2.99,98.81,-80,0.03
1213_6,34,67,3,4850,4.48,72.39,-1850,0.03
1213_6,35,67,1,3490,1.49,52.09,-3210,0.03
1213_6,56,67,1,11300,1.49,168.66,4600,0.03
1213_7,12,87,31,7290,35.63,83.79,-1410,0.03
1213_7,13,87,26,9920,29.89,114.02,1220,0.03
1213_7,14,87,9,7460,10.34,85.75,-1240,0.03
1213_7,15,87,2,4170,2.30,47.93,-4530,0.03
1213_7,16,87,6,7410,6.90,85.17,-1290,0.03
1213_7,23,87,3,2920,3.45,33.56,-5780,0.03
1213_7,24,87,3,5270,3.45,60.57,-3430,0.03
1213_7,25,87,1,2790,1.15,32.07,-5910,0.03
1213_7,34,87,1,1430,1.15,16.44,-7270,0.03
1213_7,36,87,5,27980,5.75,321.61,19280,0.03
1213_8,12,106,37,8140,34.91,76.79,-2460,0.04
1213_8,13,106,25,9060,23.58,85.47,-1540,0.04
1213_8,14,106,12,7970,11.32,75.19,-2630,0.04
1213_8,15,106,5,4570,4.72,43.11,-6030,0.04
1213_8,16,106,3,3630,2.83,34.25,-6970,0.04
1213_8,23,106,9,13790,8.49,130.09,3190,0.04
1213_8,24,106,2,5710,1.89,53.87,-4890,0.04
1213_8,26,106,3,5350,2.83,50.47,-5250,0.04
1213_8,34,106,2,2880,1.89,27.17,-7720,0.04
1213_8,35,106,3,12980,2.83,122.45,2380,0.04
1213_8,36,106,1,5850,0.94,55.19,-4750,0.04
1213_8,45,106,2,10490,1.89,98.96,-110,0.04
1213_8,46,106,2,15680,1.89,147.92,5080,0.04
1213_9,12,108,40,8230,37.04,76.20,-2570,0.04
1213_9,13,108,27,8260,25.00,76.48,-2540,0.04
1213_9,14,108,8,4740,7.41,43.89,-6060,0.04
1213_9,15,108,10,8190,9.26,75.83,-2610,0.04
1213_9,16,108,8,6550,7.41,60.65,-4250,0.04
1213_9,23,108,4,2500,3.70,23.15,-8300,0.04
1213_9,24,108,2,3360,1.85,31.11,-7440,0.04
1213_9,26,108,2,7100,1.85,65.74,-3700,0.04
1213_9,35,108,3,6380,2.78,59.07,-4420,0.04
1213_9,36,108,3,18360,2.78,170.00,7560,0.04
1213_9,45,108,1,2400,0.93,22.22,-8400,0.04
1213_10,12,279,119,22850,42.65,81.90,-5050,0.11
1213_10,13,279,76,24580,27.24,88.10,-3320,0.11
1213_10,14,279,34,24190,12.19,86.70,-3710,0.11
1213_10,15,279,18,20100,6.45,72.04,-7800,0.11
1213_10,16,279,13,16400,4.66,58.78,-11500,0.11
1213_10,23,279,8,11510,2.87,41.25,-16390,0.11
1213_10,24,279,4,12880,1.43,46.16,-15020,0.11
1213_10,26,279,1,2570,0.36,9.21,-25330,0.11
1213_10,34,279,2,1940,0.72,6.95,-25960,0.11
1213_10,35,279,2,20370,0.72,73.01,-7530,0.11
1213_10,36,279,2,23190,0.72,83.12,-4710,0.11
1214_1,12,51,13,3530,25.49,69.22,-1570,0.02
1214_1,13,51,5,5240,9.80,102.75,140,0.02
1214_1,14,51,10,5970,19.61,117.06,870,0.02
1214_1,15,51,1,360,1.96,7.06,-4740,0.02
1214_1,16,51,2,4320,3.92,84.71,-780,0.02
1214_1,23,51,4,7510,7.84,147.25,2410,0.02
1214_1,24,51,4,2480,7.84,48.63,-2620,0.02
1214_1,25,51,2,2680,3.92,52.55,-2420,0.02
1214_1,26,51,1,590,1.96,11.57,-4510,0.02
1214_1,34,51,2,2210,3.92,43.33,-2890,0.02
1214_1,45,51,4,10540,7.84,206.67,5440,0.02
1214_1,46,51,2,1690,3.92,33.14,-3410,0.02
1214_1,56,51,1,1010,1.96,19.80,-4090,0.02
1214_2,12,80,26,7920,32.50,99.00,-80,0.03
1214_2,13,80,8,8350,10.00,104.38,350,0.03
1214_2,14,80,7,2920,8.75,36.50,-5080,0.03
1214_2,15,80,3,8880,3.75,111.00,880,0.03
1214_2,16,80,3,1760,3.75,22.00,-6240,0.03
1214_2,23,80,5,9940,6.25,124.25,1940,0.03
1214_2,24,80,7,6370,8.75,79.63,-1630,0.03
1214_2,25,80,3,7010,3.75,87.63,-990,0.03
1214_2,26,80,5,11270,6.25,140.88,3270,0.03
1214_2,34,80,3,4870,3.75,60.88,-3130,0.03
1214_2,35,80,1,2050,1.25,25.63,-5950,0.03
1214_2,36,80,2,15910,2.50,198.88,7910,0.03
1214_2,45,80,5,6030,6.25,75.38,-1970,0.03
1214_2,46,80,2,4480,2.50,56.00,-3520,0.03
1214_3,12,127,50,14300,39.37,112.60,1600,0.05
1214_3,13,127,9,5970,7.09,47.01,-6730,0.05
1214_3,14,127,15,7600,11.81,59.84,-5100,0.05
1214_3,15,127,4,4010,3.15,31.57,-8690,0.05
1214_3,16,127,4,6010,3.15,47.32,-6690,0.05
1214_3,23,127,3,4730,2.36,37.24,-7970,0.05
1214_3,24,127,18,13820,14.17,108.82,1120,0.05
1214_3,25,127,3,4730,2.36,37.24,-7970,0.05
1214_3,26,127,5,6650,3.94,52.36,-6050,0.05
1214_3,34,127,5,12810,3.94,100.87,110,0.05
1214_3,36,127,1,11810,0.79,92.99,-890,0.05
1214_3,45,127,5,5460,3.94,42.99,-7240,0.05
1214_3,46,127,5,11910,3.94,93.78,-790,0.05
1214_4,12,176,58,14370,32.95,81.65,-3230,0.07
1214_4,13,176,23,18290,13.07,103.92,690,0.07
1214_4,14,176,36,17600,20.45,100.00,0,0.07
1214_4,15,176,10,10770,5.68,61.19,-6830,0.07
1214_4,16,176,11,12420,6.25,70.57,-5180,0.07
1214_4,23,176,3,4010,1.70,22.78,-13590,0.07
1214_4,24,176,11,12520,6.25,71.14,-5080,0.07
1214_4,25,176,8,13150,4.55,74.72,-4450,0.07
1214_4,26,176,6,10850,3.41,61.65,-6750,0.07
1214_4,34,176,3,7160,1.70,40.68,-10440,0.07
1214_4,35,176,2,15340,1.14,87.16,-2260,0.07
1214_4,36,176,1,390,0.57,2.22,-17210,0.07
1214_4,45,176,3,6540,1.70,37.16,-11060,0.07
1214_4,46,176,1,970,0.57,5.51,-16630,0.07
1214_5,12,242,84,22210,34.71,91.78,-1990,0.09
1214_5,13,242,37,26450,15.29,109.30,2250,0.09
1214_5,14,242,43,21150,17.77,87.40,-3050,0.09
1214_5,15,242,15,17190,6.20,71.03,-7010,0.09
1214_5,16,242,11,22490,4.55,92.93,-1710,0.09
1214_5,23,242,2,2870,0.83,11.86,-21330,0.09
1214_5,24,242,14,15320,5.79,63.31,-8880,0.09
1214_5,25,242,7,16790,2.89,69.38,-7410,0.09
1214_5,26,242,5,7620,2.07,31.49,-16580,0.09
1214_5,34,242,6,13540,2.48,55.95,-10660,0.09
1214_5,35,242,2,11780,0.83,48.68,-12420,0.09
1214_5,36,242,3,9540,1.24,39.42,-14660,0.09
1214_5,45,242,7,19960,2.89,82.48,-4240,0.09
1214_5,46,242,4,5120,1.65,21.16,-19080,0.09
1214_5,56,242,2,11630,0.83,48.06,-12570,0.09
1214_6,12,287,110,25660,38.33,89.41,-3040,0.11
1214_6,13,287,35,19210,12.20,66.93,-9490,0.11
1214_6,14,287,50,24710,17.42,86.10,-3990,0.11
1214_6,15,287,16,19350,5.57,67.42,-9350,0.11
1214_6,16,287,15,17550,5.23,61.15,-11150,0.11
1214_6,23,287,8,9700,2.79,33.80,-19000,0.11
1214_6,24,287,17,18610,5.92,64.84,-10090,0.11
1214_6,25,287,8,12090,2.79,42.13,-16610,0.11
1214_6,26,287,5,9290,1.74,32.37,-19410,0.11
1214_6,34,287,8,20250,2.79,70.56,-8450,0.11
1214_6,35,287,2,8360,0.70,29.13,-20340,0.11
1214_6,36,287,3,13020,1.05,45.37,-15680,0.11
1214_6,45,287,4,8450,1.39,29.44,-20250,0.11
1214_6,46,287,6,17210,2.09,59.97,-11490,0.11
1214_7,12,370,127,29650,34.32,80.14,-7350,0.14
1214_7,13,370,39,27130,10.54,73.32,-9870,0.14
1214_7,14,370,61,29280,16.49,79.14,-7720,0.14
1214_7,15,370,31,36250,8.38,97.97,-750,0.14
1214_7,16,370,27,51220,7.30,138.43,14220,0.14
1214_7,23,370,28,49560,7.57,133.95,12560,0.14
1214_7,24,370,13,14690,3.51,39.70,-22310,0.14
1214_7,25,370,7,22390,1.89,60.51,-14610,0.14
1214_7,26,370,6,26210,1.62,70.84,-10790,0.14
1214_7,34,370,7,19560,1.89,52.86,-17440,0.14
1214_7,35,370,4,22360,1.08,60.43,-14640,0.14
1214_7,36,370,2,12220,0.54,33.03,-24780,0.14
1214_7,45,370,9,21300,2.43,57.57,-15700,0.14
1214_7,46,370,6,13980,1.62,37.78,-23020,0.14
1214_7,56,370,3,27650,0.81,74.73,-9350,0.14
1214_8,12,418,167,35640,39.95,85.26,-6160,0.16
1214_8,13,418,51,32000,12.20,76.56,-9800,0.16
1214_8,14,418,75,33430,17.94,79.98,-8370,0.16
1214_8,15,418,22,29500,5.26,70.57,-12300,0.16
1214_8,16,418,17,24370,4.07,58.30,-17430,0.16
1214_8,23,418,12,23530,2.87,56.29,-18270,0.16
1214_8,24,418,22,31390,5.26,75.10,-10410,0.16
1214_8,25,418,6,14150,1.44,33.85,-27650,0.16
1214_8,26,418,9,21590,2.15,51.65,-20210,0.16
1214_8,34,418,8,15320,1.91,36.65,-26480,0.16
1214_8,35,418,7,41540,1.67,99.38,-260,0.16
1214_8,36,418,5,18730,1.20,44.81,-23070,0.16
1214_8,45,418,10,31450,2.39,75.24,-10350,0.16
1214_8,46,418,2,4770,0.48,11.41,-37030,0.16
1214_8,56,418,5,29600,1.20,70.81,-12200,0.16
1214_9,12,413,171,35530,41.40,86.03,-5770,0.16
1214_9,13,413,60,33430,14.53,80.94,-7870,0.16
1214_9,14,413,68,31520,16.46,76.32,-9780,0.16
1214_9,15,413,39,41470,9.44,100.41,170,0.16
1214_9,16,413,13,20550,3.15,49.76,-20750,0.16
1214_9,23,413,18,41160,4.36,99.66,-140,0.16
1214_9,24,413,12,18130,2.91,43.90,-23170,0.16
1214_9,25,413,7,32150,1.69,77.85,-9150,0.16
1214_9,26,413,5,13430,1.21,32.52,-27870,0.16
1214_9,34,413,8,18530,1.94,44.87,-22770,0.16
1214_9,35,413,4,14330,0.97,34.70,-26970,0.16
1214_9,45,413,6,16570,1.45,40.12,-24730,0.16
1214_9,56,413,2,17310,0.48,41.91,-23990,0.16
1214_10,12,620,299,56730,48.23,91.50,-5270,0.24
1214_10,13,620,94,45480,15.16,73.35,-16520,0.24
1214_10,14,620,96,40640,15.48,65.55,-21360,0.24
1214_10,15,620,48,55800,7.74,90.00,-6200,0.24
1214_10,16,620,31,53600,5.00,86.45,-8400,0.24
1214_10,23,620,12,28950,1.94,46.69,-33050,0.24
1214_10,24,620,9,23620,1.45,38.10,-38380,0.24
1214_10,25,620,5,17850,0.81,28.79,-44150,0.24
1214_10,26,620,4,14220,0.65,22.94,-47780,0.24
1214_10,34,620,8,23570,1.29,38.02,-38430,0.24
1214_10,35,620,2,14350,0.32,23.15,-47650,0.24
1214_10,36,620,2,32570,0.32,52.53,-29430,0.24
1214_10,45,620,7,38830,1.13,62.63,-23170,0.24
1214_10,46,620,2,7240,0.32,11.68,-54760,0.24
1214_10,56,620,1,5620,0.16,9.06,-56380,0.24
1215_1,12,93,28,9510,30.11,102.26,210,0.04
1215_1,13,93,10,7460,10.75,80.22,-1840,0.04
1215_1,14,93,4,3720,4.30,40.00,-5580,0.04
1215_1,15,93,11,8250,11.83,88.71,-1050,0.04
1215_1,16,93,5,9040,5.38,97.20,-260,0.04
1215_1,23,93,4,2370,4.30,25.48,-6930,0.04
1215_1,24,93,6,5390,6.45,57.96,-3910,0.04
1215_1,25,93,10,9830,10.75,105.70,530,0.04
1215_1,26,93,3,5490,3.23,59.03,-3810,0.04
1215_1,34,93,2,4180,2.15,44.95,-5120,0.04
1215_1,35,93,3,4700,3.23,50.54,-4600,0.04
1215_1,45,93,3,12960,3.23,139.35,3660,0.04
1215_1,46,93,1,1330,1.08,14.30,-7970,0.04
1215_1,56,93,3,3600,3.23,38.71,-5700,0.04
1215_2,12,179,52,16600,29.05,92.74,-1300,0.07
1215_2,13,179,22,13670,12.29,76.37,-4230,0.07
1215_2,14,179,20,17070,11.17,95.36,-830,0.07
1215_2,15,179,18,14400,10.06,80.45,-3500,0.07
1215_2,16,179,8,7450,4.47,41.62,-10450,0.07
1215_2,23,179,10,9620,5.59,53.74,-8280,0.07
1215_2,24,179,8,14290,4.47,79.83,-3610,0.07
1215_2,25,179,9,9170,5.03,51.23,-8730,0.07
1215_2,26,179,3,5820,1.68,32.51,-12080,0.07
1215_2,34,179,6,21000,3.35,117.32,3100,0.07
1215_2,35,179,2,3560,1.12,19.89,-14340,0.07
1215_2,36,179,1,1440,0.56,8.04,-16460,0.07
1215_2,45,179,10,17180,5.59,95.98,-720,0.07
1215_2,46,179,3,6130,1.68,34.25,-11770,0.07
1215_2,56,179,7,11480,3.91,64.13,-6420,0.07
1215_3,12,329,106,31300,32.22,95.14,-1600,0.13
1215_3,13,329,47,30040,14.29,91.31,-2860,0.13
1215_3,14,329,27,23270,8.21,70.73,-9630,0.13
1215_3,15,329,35,21450,10.64,65.20,-11450,0.13
1215_3,16,329,12,22880,3.65,69.54,-10020,0.13
1215_3,23,329,17,19530,5.17,59.36,-13370,0.13
1215_3,24,329,12,16940,3.65,51.49,-15960,0.13
1215_3,25,329,18,17370,5.47,52.80,-15530,0.13
1215_3,26,329,9,20940,2.74,63.65,-11960,0.13
1215_3,34,329,11,30050,3.34,91.34,-2850,0.13
1215_3,35,329,7,14270,2.13,43.37,-18630,0.13
1215_3,36,329,1,5020,0.30,15.26,-27880,0.13
1215_3,45,329,16,32770,4.86,99.60,-130,0.13
1215_3,46,329,5,15830,1.52,48.12,-17070,0.13
1215_3,56,329,6,25990,1.82,79.00,-6910,0.13
1215_4,12,468,156,41790,33.33,89.29,-5010,0.18
1215_4,13,468,54,35750,11.54,76.39,-11050,0.18
1215_4,14,468,50,38280,10.68,81.79,-8520,0.18
1215_4,15,468,70,43670,14.96,93.31,-3130,0.18
1215_4,16,468,15,17030,3.21,36.39,-29770,0.18
1215_4,23,468,25,30500,5.34,65.17,-16300,0.18
1215_4,24,468,17,27260,3.63,58.25,-19540,0.18
1215_4,25,468,16,19810,3.42,42.33,-26990,0.18
1215_4,26,468,8,18520,1.71,39.57,-28280,0.18
1215_4,34,468,9,25250,1.92,53.95,-21550,0.18
1215_4,35,468,12,53400,2.56,114.10,6600,0.18
1215_4,36,468,8,29580,1.71,63.21,-17220,0.18
1215_4,45,468,10,18030,2.14,38.53,-28770,0.18
1215_4,46,468,8,37580,1.71,80.30,-9220,0.18
1215_4,56,468,10,26260,2.14,56.11,-20540,0.18
1215_5,12,690,236,60470,34.20,87.64,-8530,0.27
