201805310009884,20170309,rule_10.properties,9,14,2040,402040
201805310009949,20170310,rule_10.properties,9,0,0,402040
20180531000902,20170311,rule_10.properties,13,1,40,402080
20180531000955,20170312,rule_10.properties,14,1,140,402220
201805310009101,20170313,rule_10.properties,12,2,200,402420
201805310009143,20170314,rule_10.properties,13,1,140,402560
201805310009209,20170315,rule_10.properties,10,5,580,403140
201805310009252,20170316,rule_10.properties,11,0,0,403140
201805310009282,20170317,rule_10.properties,8,0,0,403140
201805310009317,20170318,rule_10.properties,13,0,0,403140
201805310009355,20170319,rule_10.properties,16,0,0,403140
201805310009405,20170320,rule_10.properties,15,1,120,403260
201805310009441,20170321,rule_10.properties,15,0,0,403260
201805310009470,20170322,rule_10.properties,12,0,0,403260
201805310009621,20170323,rule_10.properties,11,24,2900,406160
201805310009705,20170324,rule_10.properties,8,9,16130,422290
201805310009733,20170325,rule_10.properties,7,0,0,422290
201805310009767,20170326,rule_10.properties,9,0,0,422290
201805310009806,20170327,rule_10.properties,10,0,0,422290
201805310009850,20170328,rule_10.properties,10,1,130,422420
201805310009886,20170329,rule_10.properties,10,0,0,422420
201805310009945,20170330,rule_10.properties,10,5,550,422970
20180531000938,20170331,rule_10.properties,8,16,4560,427530
20180531000959,20170401,rule_10.properties,8,0,0,427530
20180531000985,20170402,rule_10.properties,11,0,0,427530
201805310009108,20170403,rule_10.properties,9,0,0,427530
201805310009135,20170404,rule_10.properties,9,0,0,427530
201805310009275,20170405,rule_10.properties,11,24,-2271,425259
201805310009324,20170406,rule_10.properties,9,5,16900,442159
201805310009363,20170407,rule_10.properties,10,3,210,442369
201805310009385,20170408,rule_10.properties,8,0,0,442369
201805310009428,20170409,rule_10.properties,11,3,590,442959
201805310009516,20170410,rule_10.properties,8,12,5580,448539
201805310009539,20170411,rule_10.properties,8,0,0,448539
201805310009560,20170412,rule_10.properties,7,0,0,448539
201805310009584,20170413,rule_10.properties,9,0,0,448539
201805310009677,20170414,rule_10.properties,13,14,13540,462079
201805310009709,20170415,rule_10.properties,14,0,0,462079
