201806070102817,20170309,honmyo_1.properties,8,13,-540,399460
201806070102927,20170310,honmyo_1.properties,6,11,-500,398960
20180607010238,20170311,honmyo_1.properties,10,16,-560,398400
201806070102169,20170312,honmyo_1.properties,12,23,20,398420
201806070102278,20170313,honmyo_1.properties,11,19,-1080,397340
201806070102408,20170314,honmyo_1.properties,10,26,10220,407560
201806070102501,20170315,honmyo_1.properties,7,13,-400,407160
201806070102622,20170316,honmyo_1.properties,8,17,1690,408850
201806070102685,20170317,honmyo_1.properties,5,10,1080,409930
201806070102778,20170318,honmyo_1.properties,9,17,560,410490
201806070102891,20170319,honmyo_1.properties,12,19,-800,409690
201806070102996,20170320,honmyo_1.properties,11,16,-380,409310
201806070102118,20170321,honmyo_1.properties,12,23,-720,408590
201806070102232,20170322,honmyo_1.properties,12,23,5490,414080
201806070102380,20170323,honmyo_1.properties,10,25,2859,416939
201806070102480,20170324,honmyo_1.properties,8,17,1710,418649
201806070102566,20170325,honmyo_1.properties,6,12,-700,417949
201806070102645,20170326,honmyo_1.properties,7,11,-440,417509
201806070102740,20170327,honmyo_1.properties,8,13,-5080,412429
201806070102823,20170328,honmyo_1.properties,8,13,-13900,398529
201806070102914,20170329,honmyo_1.properties,9,16,160,398689
20180607010214,20170330,honmyo_1.properties,8,16,34140,432829
20180607010289,20170331,honmyo_1.properties,7,16,-260,432569
201806070102147,20170401,honmyo_1.properties,6,10,-700,431869
201806070102261,20170402,honmyo_1.properties,10,21,2860,434729
201806070102335,20170403,honmyo_1.properties,8,12,2030,436759
201806070102408,20170404,honmyo_1.properties,7,13,-540,436219
201806070102490,20170405,honmyo_1.properties,6,16,-100,436119
201806070102577,20170406,honmyo_1.properties,8,18,-6380,429739
201806070102680,20170407,honmyo_1.properties,10,23,11440,441179
201806070102746,20170408,honmyo_1.properties,6,13,-6080,435099
201806070102839,20170409,honmyo_1.properties,9,18,-820,434279
201806070102909,20170410,honmyo_1.properties,7,14,15840,450119
201806070102966,20170411,honmyo_1.properties,6,11,-620,449499
20180607010230,20170412,honmyo_1.properties,7,12,360,449859
20180607010298,20170413,honmyo_1.properties,8,13,540,450399
201806070102180,20170414,honmyo_1.properties,8,16,4430,454829
201806070102282,20170415,honmyo_1.properties,12,21,560,455389
201806070102412,20170416,honmyo_1.properties,15,25,400,455789
201806070102480,20170417,honmyo_1.properties,10,13,2789,458578
201806070102546,20170418,honmyo_1.properties,6,13,-520,458058
