20200201211712,20190714,3,400010,400010
20200201211750,20190714,3,400010,400010
20200201211827,20190714,3,400010,400010
20200201211950,20190714,3,400010,400010
20200202202241,20190714,0,399760,399760
20200202203900,20190714,0,399760,399760
20200202203959,20190714,0,399760,399760
20200202204157,20190714,0,399730,399730
20200202204240,20190714,0,9730,9730
20200202204419,20190714,7,9539,9539
20200202204946,20190714,49,4483,4483
20200202205423,20190714,49,994483,994483
20200202210102,20190714,36,995934,995934
20200202211517,20190714,0,999760,999760
20200202211700,20190714,7,999539,999539
20200202211747,20190714,5,999150,999150
20200202212230,20190714,0,999960,999960
20200202212322,20190714,2,999800,999800
20200202212444,20190714,21,996998,996998
20200202212547,20190714,7,999080,999080
20200202212802,20190714,0,999850,999850
20200202212928,20190714,1,999869,999869
20200202213039,20190714,1,999969,999969
20200202213324,20190714,2,999480,999480
20200202213904,20190714,2,999020,999020
20200202214025,20190714,2,1001030,1001030
20200202214221,20190714,4,1000070,1000070
20200202214534,20190714,6,999010,999010
20200202214701,20190714,0,999940,999940
20200202214810,20190714,2,1001030,1001030
20200202214852,20190714,20,999976,999976
20200202214937,20190714,0,999870,999870
20200202215045,20190714,13,999638,999638
20200202215218,20190714,2,1001030,1001030
20200202215339,20190714,2,1001030,1001030
20200202215604,20190714,13,999638,999638
20200202220028,20190714,12,1000897,1000897
20200202220331,20190714,66,982982,982982
20200202220727,20190714,42,996256,996256
20200202220823,20190714,32,994997,994997
20200202221204,20190714,118,974041,974041
20200202221257,20190714,10,1001059,1001059
20200202221327,20190714,42,996256,996256
20200202221658,20190714,36,993748,993748
20200202222144,20190714,5,1000609,1000609
20200202222403,20190714,3,998520,998520
20200202222625,20190714,0,1000200,1000200
20200202222730,20190714,0,999870,999870
20200202222842,20190714,8,998829,998829
20200202222939,20190714,6,1000149,1000149
20200202223116,20190714,5,998029,998029
20200203012556,20190714,1,1000300,1000300
20200203012653,20190714,2,999840,999840
20200203012742,20190714,4,1000289,1000289
20200203012922,20190714,6,999360,999360
20200203013117,20190714,4,998930,998930
20200203013254,20190714,9,998800,998800
20200203013402,20190714,6,998720,998720
20200203013510,20190714,4,998930,998930
20200203013604,20190714,2,1000130,1000130
20200203013808,20190714,3,999830,999830
20200203013845,20190714,2,1000130,1000130
20200203014413,20190714,3,1000810,1000810
20200203014511,20190714,6,1000799,1000799
20200203014613,20190714,1,999620,999620
20200203014720,20190714,15,997110,997110
20200203014820,20190714,3,998860,998860
20200203015019,20190714,2,999610,999610
20200203015130,20190714,3,998860,998860
20200203015419,20190714,11,999650,999650
20200203015909,20190714,9,1000720,1000720
20200203020228,20190714,9,1000720,1000720
20200203020353,20190714,12,1000190,1000190
20200203020814,20190714,12,1000150,1000150
20200203021033,20190714,12,999790,999790
20200203021224,20190714,15,997580,997580
20200203021439,20190714,6,1001838,1001838
20200203021553,20190714,9,1002307,1002307
20200203021756,20190714,6,1001838,1001838
20200203021913,20190714,7,998959,998959
20200203022030,20190714,2,1000580,1000580
20200203022106,20190714,2,1000680,1000680
20200203022149,20190714,1,998880,998880
20200203022238,20190714,1,998480,998480
20200203022407,20190714,75,983458,983458
20200203022438,20190714,27,998354,998354
20200203022728,20190714,75,983458,983458
20200203022840,20190714,36,992638,992638
20200203022954,20190714,16,1000470,1000470
20200203023139,20190714,2,997710,997710
20200203023302,20190714,3,997850,997850
20200203023625,20190714,4,998540,998540
20200203023913,20190714,0,999430,999430
20200203024042,20190714,0,1000280,1000280
20200203024142,20190714,0,1000000,1000000
20200203024243,20190714,6,998890,998890
20200203024357,20190714,6,998870,998870
20200203024745,20190714,4,999390,999390
20200203025047,20190714,17,997367,997367
20200203030041,20190714,28,1001419,1001419
20200203031921,20190714,97,876800,876800
20200203032045,20190714,12,978500,978500
20200203032613,20190714,0,1000000,1000000
20200203033352,20190714,13,999318,999318
20200203033927,20190714,5,1001739,1001739
20200203034439,20190714,10,996589,996589
20200203034719,20190714,5,1001739,1001739
20200203035000,20190714,8,999659,999659
20200203035408,20190714,16,1000457,1000457
20200203035611,20190714,17,1000137,1000137
20200203040040,20190714,12,996730,996730
20200203040400,20190714,10,998850,998850
20200203041043,20190714,7,999210,999210
20200203041159,20190714,4,996580,996580
20200203041407,20190714,3,998620,998620
20200203041558,20190714,4,1000020,1000020
20200203225208,20190714,23,996088,996088
20200203225753,20190714,17,999117,999117
20200203225958,20190714,21,997338,997338
20200203230050,20190714,4,999319,999319
20200203230243,20190714,4,999319,999319
20200203230433,20190714,36,992993,992993
20200203230622,20190714,36,992993,992993
20200203230914,20190714,49,993269,993269
20200203231128,20190714,4,998409,998409
20200203231347,20190714,3,999139,999139
20200203231537,20190714,4,999840,999840
20200203231700,20190714,9,1000668,1000668
20200203231931,20190714,25,1000176,1000176
20200203232345,20190714,5,999130,999130
20200203232615,20190714,10,998699,998699
20200203234942,20190714,4,999960,999960
20200203235300,20190714,13,994403,994403
20200203235607,20190714,39,991989,991989
20200203235835,20190714,3,997207,997207
20200203235943,20190714,7,998137,998137
20200204000135,20190714,10,997624,997624
20200204000345,20190714,13,994403,994403
20200204000519,20190714,29,994931,994931
20200204000751,20190714,43,995250,995250
20200204001057,20190714,3,1001630,1001630
20200204001305,20190714,6,1004270,1004270
20200204001537,20190714,3,1001630,1001630
20200204001724,20190714,3,1001330,1001330
20200204002046,20190714,6,998768,998768
20200204002320,20190714,6,997838,997838
20200204002626,20190714,8,999498,999498
20200204002828,20190714,6,997750,997750
20200204003036,20190714,2,998120,998120
20200204003306,20190714,2,998499,998499
20200204003514,20190714,3,1000309,1000309
20200204003808,20190714,21,993666,993666
20200204004239,20190714,8,999498,999498
20200204004628,20190714,18,1005558,1005558
20200204004948,20190714,15,994120,994120
20200204005415,20190714,2,1002250,1002250
20200204005900,20190714,280,913714,913714
20200205223710,20190714,116,1016195,1016195
20200205223821,20190714,68,1006818,1006818
20200205224027,20190714,6,994520,994520
20200205224107,20190714,2,999070,999070
20200205224318,20190714,37,988634,988634
20200205225412,20190714,229,984634,984634
