20200201211837,20190929,3,399057,399057
20200201211959,20190929,3,399057,399057
20200202202250,20190929,1,399550,399550
20200202203906,20190929,1,399550,399550
20200202204006,20190929,1,399550,399550
20200202204202,20190929,1,399590,399590
20200202204246,20190929,1,9590,9590
20200202204449,20190929,10,4956,4956
20200202215348,20190929,8,999207,999207
20200202215623,20190929,21,1001643,1001643
20200202220041,20190929,5,1004811,1004811
20200202220340,20190929,64,904054,904054
20200202220733,20190929,34,957143,957143
20200202220828,20190929,24,964432,964432
20200202221301,20190929,10,992381,992381
20200202221333,20190929,34,957143,957143
20200202221703,20190929,31,975232,975232
20200202222151,20190929,4,995287,995287
20200202222411,20190929,3,992759,992759
20200202222629,20190929,1,999200,999200
20200202222734,20190929,0,997680,997680
20200202222851,20190929,13,990132,990132
20200202222945,20190929,7,993083,993083
20200202223123,20190929,4,996319,996319
20200203012602,20190929,0,1001010,1001010
20200203012700,20190929,2,1001447,1001447
20200203012748,20190929,6,998918,998918
20200203012934,20190929,10,1000102,1000102
20200203013123,20190929,4,998544,998544
20200203013311,20190929,14,997884,997884
20200203013409,20190929,6,996733,996733
20200203013516,20190929,4,998544,998544
20200203013608,20190929,1,1000419,1000419
20200203013814,20190929,2,999896,999896
20200203013850,20190929,1,1000419,1000419
20200203014418,20190929,8,1000549,1000549
20200203014518,20190929,20,997266,997266
20200203014619,20190929,2,999306,999306
20200203014830,20190929,5,995667,995667
20200203015028,20190929,4,997641,997641
20200203015140,20190929,5,995667,995667
20200203015436,20190929,19,999667,999667
20200203015921,20190929,14,1003111,1003111
20200203020241,20190929,14,1003111,1003111
20200203020410,20190929,20,1000627,1000627
20200203020832,20190929,20,1000897,1000897
20200203021050,20190929,20,998953,998953
20200203021248,20190929,28,995050,995050
20200203021449,20190929,3,1003326,1003326
20200203021604,20190929,3,998174,998174
20200203021805,20190929,3,1003326,1003326
20200203021922,20190929,6,995246,995246
20200203022038,20190929,4,999488,999488
20200203022113,20190929,4,997578,997578
20200203022154,20190929,1,995580,995580
20200203022244,20190929,1,993280,993280
20200203022443,20190929,35,971604,971604
20200203022738,20190929,93,862000,862000
20200203022846,20190929,31,971472,971472
20200203022958,20190929,16,995717,995717
20200203023148,20190929,7,990479,990479
20200203023312,20190929,10,988737,988737
20200203023636,20190929,10,988327,988327
20200203023922,20190929,9,995795,995795
20200203024048,20190929,4,999136,999136
20200203024145,20190929,0,1000000,1000000
20200203024248,20190929,1,995710,995710
20200203024404,20190929,1,994778,994778
20200203024750,20190929,1,999210,999210
20200203025104,20190929,20,983872,983872
20200203030047,20190929,48,906717,906717
20200203031941,20190929,103,241100,241100
20200203032051,20190929,12,870900,870900
20200203032622,20190929,0,1000000,1000000
20200203033404,20190929,11,998596,998596
20200203033933,20190929,7,1001418,1001418
20200203034449,20190929,10,996737,996737
20200203034726,20190929,7,1001418,1001418
20200203035007,20190929,7,993425,993425
20200203035417,20190929,12,985378,985378
20200203035625,20190929,13,985037,985037
20200203040048,20190929,9,982594,982594
20200203040405,20190929,7,991637,991637
20200203041047,20190929,5,996667,996667
20200203041203,20190929,3,992698,992698
20200203041411,20190929,3,995119,995119
20200203041604,20190929,3,997158,997158
20200203225226,20190929,41,986586,986586
20200203225814,20190929,28,988796,988796
20200203230012,20190929,40,989268,989268
20200203230100,20190929,11,996942,996942
20200203230253,20190929,11,996942,996942
20200203230500,20190929,66,970685,970685
20200203230646,20190929,66,970685,970685
20200203230953,20190929,76,962025,962025
20200203231140,20190929,9,995289,995289
20200203231356,20190929,6,998311,998311
20200203231547,20190929,11,997396,997396
20200203231716,20190929,23,994831,994831
20200203232038,20190929,42,990483,990483
20200203232355,20190929,9,996711,996711
20200203232628,20190929,17,990530,990530
20200203234954,20190929,4,999359,999359
20200203235318,20190929,28,977097,977097
20200203235635,20190929,54,944336,944336
20200203235844,20190929,11,991860,991860
20200203235953,20190929,6,999425,999425
20200204000146,20190929,14,988097,988097
20200204000403,20190929,28,977097,977097
20200204000550,20190929,40,973465,973465
20200204000842,20190929,50,960603,960603
20200204001106,20190929,4,993887,993887
20200204001316,20190929,8,982356,982356
20200204001547,20190929,4,993887,993887
20200204001734,20190929,4,992807,992807
20200204002058,20190929,10,988459,988459
20200204002333,20190929,7,990950,990950
20200204002642,20190929,11,989190,989190
20200204002839,20190929,7,992824,992824
20200204003044,20190929,8,999608,999608
20200204003315,20190929,3,986998,986998
20200204003536,20190929,11,994167,994167
20200204003909,20190929,28,971247,971247
20200204004255,20190929,11,989190,989190
20200204004650,20190929,29,1002087,1002087
20200204004959,20190929,12,967456,967456
20200204005426,20190929,4,995568,995568
20200204005925,20190929,316,577759,577759
20200205223731,20190929,102,937084,937084
20200205223832,20190929,57,986804,986804
20200205224036,20190929,11,994268,994268
20200205224114,20190929,3,995409,995409
20200205224339,20190929,43,909983,909983
20200205225440,20190929,290,617996,617996
