20190527000534,20190427,13,尼崎,初日,ip,0,,,,407930,2,,Bet{2T/21/100/11.1},42,302.1,23,0,100,N,0,BAABAA,40400
20190527000534,20190427,16,児島,３日目,ip,0,,,,407730,4,,Bet{2T/21/100/8.9},25,12.8,6,0,100,N,0,BABAAB,40500
20190527000534,20190427,13,尼崎,初日,ip,0,,,,407730,4,,Bet{2T/21/100/6.7},36,107.8,22,0,100,N,0,BAAAAB,40600
20190527000534,20190427,05,多摩川,２日目,ip,0,,,,407630,3,,Bet{2T/21/100/10.2},24,5.2,1,0,100,N,0,BABABB,40700
20190527000534,20190427,16,児島,３日目,ip,0,,,,407530,5,,Bet{2T/21/100/9.7},53,18.0,10,0,100,N,0,BBAAAB,40800
20190527000534,20190427,14,鳴門,２日目,ip,0,,,,407430,2,,Bet{2T/21/100/15.7},54,15.2,7,0,100,N,0,AABAAB,40900
20190527000534,20190427,13,尼崎,初日,ip,0,,,,406930,6,,Bet{2T/12/100/7.6},14,2.0,1,0,100,N,0,ABBABB,41000
20190527000535,20190427,18,徳山,初日,ip,0,,,,406830,9,,Bet{2T/21/100/9.7},32,6.5,2,0,100,N,0,BAABBA,41100
20190527000535,20190427,22,福岡,４日目,ip,0,,,,406830,3,,Bet{2T/21/100/5.2},16,15.1,8,0,100,N,0,BABBBA,41200
20190527000535,20190427,21,芦屋,３日目,ip,0,,,,406830,9,,Bet{2T/21/100/57.2},13,2.6,1,0,100,N,0,BBABAA,41300
20190527000535,20190427,05,多摩川,２日目,ip,0,,,,406830,5,,Bet{2T/21/100/8.1},14,6.2,2,0,100,N,0,BABABB,41400
20190527000535,20190427,14,鳴門,２日目,ip,0,,,,406830,3,,Bet{2T/12/100/6.7},41,7.8,3,0,100,N,0,ABBABB,41500
20190527000535,20190427,22,福岡,４日目,ip,0,,,,406730,4,,Bet{2T/21/100/40.6},13,3.1,1,0,100,N,0,ABAAAB,41600
20190527000535,20190427,14,鳴門,２日目,ip,0,,,,406630,5,,Bet{2T/21/100/14.4},23,30.5,13,0,100,N,0,BABABA,41700
20190527000535,20190427,16,児島,３日目,ip,0,,,,406530,9,,Bet{2T/12/100/10.3},41,3.7,2,0,100,N,0,ABBABB,41800
20190527000535,20190427,15,丸亀,初日,ip,0,,,,406430,1,,Bet{2T/21/100/12.0},12,3.2,2,0,100,N,0,ABBBBB,41900
20190527000535,20190427,15,丸亀,初日,ip,0,,,,406330,2,,Bet{2T/21/100/13.2},13,3.9,3,0,100,N,0,BBBBBB,42000
20190527000535,20190427,07,蒲郡,３日目,ip,0,,,,406130,4,,Bet{2T/14/100/6.8}Bet{2T/21/100/14.1},23,32.4,15,0,200,N,0,BABAAB,42200
20190527000535,20190427,05,多摩川,２日目,ip,0,,,,406030,12,,Bet{2T/12/100/6.2},14,4.2,2,0,100,N,0,ABAABA,42300
20190527000535,20190427,01,桐生,４日目,ip,0,,,,405930,5,,Bet{2T/12/100/6.2},21,25.0,8,0,100,N,0,ABAAAB,42400
20190527000535,20190427,12,住之江,４日目,ip,0,,,,405830,11,,Bet{2T/14/100/6.2},13,2.7,2,0,100,N,0,AAAABA,42500
20190527000535,20190427,01,桐生,４日目,ip,0,,,,405730,12,,Bet{2T/12/100/5.0},31,12.8,4,0,100,N,0,ABABBB,42600
20190527001257,20190427,13,尼崎,初日,ip,0,,,,407930,2,,Bet{2T/21/100/11.1},42,302.1,23,0,100,N,0,BAABAA,40400
20190527001257,20190427,16,児島,３日目,ip,0,,,,407730,4,,Bet{2T/21/100/8.9},25,12.8,6,0,100,N,0,BABAAB,40500
20190527001257,20190427,13,尼崎,初日,ip,0,,,,407730,4,,Bet{2T/21/100/6.7},36,107.8,22,0,100,N,0,BAAAAB,40600
