20190527001112,20190402,stat_2F.properties,9,12,400679,400679
20190527001333,20190402,stat_2F.properties,9,12,400679,400679
20190527002514,20190402,stat_2F.properties,9,3,401359,401359
20190527003310,20190402,stat_2F.properties,9,12,400679,400679
20190527003934,20190402,stat_2F.properties,9,3,401359,401359
20190527004339,20190402,stat_2F.properties,9,12,400679,400679
20190527004406,20190402,stat_2F.properties,9,12,400679,400679
20190527005410,20190402,stat_2F.properties,9,10,400190,400190
20190527005448,20190402,stat_2F.properties,9,10,400190,400190
20190527005635,20190402,stat_2F.properties,9,10,400190,400190
20190530002118,20190402,stat_2F.properties,9,12,400679,400679
20190530002146,20190402,stat_2F.properties,9,12,400679,400679
20190530002210,20190402,stat_2F.properties,9,2,400689,400689
20190530002244,20190402,stat_2F.properties,9,7,400609,400609
20190530002257,20190402,stat_2F.properties,9,5,400289,400289
20190530002311,20190402,stat_2F.properties,9,3,400589,400589
20190530002358,20190402,stat_2F.properties,9,1,399850,399850
20190530002411,20190402,stat_2F.properties,9,1,400050,400050
20190530002532,20190402,stat_2F.properties,9,0,399800,399800
20190530002549,20190402,stat_2F.properties,9,0,399800,399800
20190530002602,20190402,stat_2F.properties,9,2,400689,400689
20190530002617,20190402,stat_2F.properties,9,2,400689,400689
20190530002637,20190402,stat_2F.properties,9,3,400589,400589
20190530002720,20190402,stat_2F.properties,9,7,400690,400690
20190530002739,20190402,stat_2F.properties,9,4,400060,400060
20190530002756,20190402,stat_2F.properties,9,3,400260,400260
20190530002811,20190402,stat_2F.properties,9,2,400360,400360
20190530002832,20190402,stat_2F.properties,9,2,400360,400360
20190530002854,20190402,stat_2F.properties,9,10,400190,400190
20190530002907,20190402,stat_2F.properties,9,1,400460,400460
20190530002924,20190402,stat_2F.properties,9,1,400460,400460
20190530002937,20190402,stat_2F.properties,9,1,400460,400460
20190530002952,20190402,stat_2F.properties,9,2,400360,400360
20190530003005,20190402,stat_2F.properties,9,3,400260,400260
20190530003027,20190402,stat_2F.properties,9,0,400000,400000
20190530003038,20190402,stat_2F.properties,9,0,400000,400000
20190530003059,20190402,stat_2F.properties,9,1,400789,400789
20190530003115,20190402,stat_2F.properties,9,1,400789,400789
20190603235541,20190402,stat_2F.properties,9,5,400849,400849
