20200211233218,20190130,164,894157,894157
20200211233807,20190130,164,870640,870640
20200211233858,20190130,164,894157,894157
20200212001412,20190130,38,983113,983113
20200212001809,20190130,0,1000000,1000000
20200212002821,20190130,34,988444,988444
20200212003227,20190130,92,866179,866179
20200212003638,20190130,408,566316,566316
20200220233800,20190130,50,969079,969079
20200220234006,20190130,50,958469,958469
20200220234829,20190130,50,958469,958469
20200226001051,20190130,8,1008890,1008890
20200226001210,20190130,59,979995,979995
20200226001314,20190130,59,978825,978825
