20190527001258,20190504,09,津,５日目,ip,0,,,,408036,2,,Bet{2T/21/100/14.5},12,4.4,1,0,100,N,0,BBBBBA,54900
20190527001258,20190504,13,尼崎,初日,ip,0,,,,408036,2,,Bet{2T/21/100/12.9},32,25.2,11,0,100,N,0,BABAAB,55000
20190527001258,20190504,06,浜名湖,４日目,ip,0,,,,408716,1,,Bet{2T/21/100/7.1},21,9.8,4,0,100,Y,980,BABBAB,55000
20190527001258,20190504,13,尼崎,初日,ip,0,,,,408716,3,,Bet{2T/21/100/7.3},12,4.7,2,0,100,N,0,BAAAAB,55100
20190527001258,20190504,08,常滑,４日目,ip,0,,,,408716,2,,Bet{2T/21/100/5.7},12,2.6,1,0,100,N,0,BAABBB,55200
20190527001258,20190504,05,多摩川,初日,ip,0,,,,408616,3,,Bet{2T/21/100/7.1},12,4.0,1,0,100,N,0,BABBAB,55300
20190527001258,20190504,09,津,５日目,ip,0,,,,408516,5,,Bet{2T/21/100/10.2},14,5.8,3,0,100,N,0,ABBBBB,55400
20190527001258,20190504,16,児島,初日,ip,0,,,,408416,6,,Bet{2T/21/100/12.4},13,3.5,2,0,100,N,0,AAABBB,55500
20190527001258,20190504,23,唐津,４日目,ip,0,,,,409876,11,,Bet{2T/21/100/14.0},21,16.6,5,0,100,Y,1660,AAAAAB,55500
20190527001258,20190504,10,三国,４日目,ip,0,,,,409876,11,,Bet{2T/21/100/16.5},42,36.3,13,0,100,N,0,AAAAAB,55600
20190527001258,20190504,16,児島,初日,ip,0,,,,409776,9,,Bet{2T/12/100/12.8},14,3.1,1,0,100,N,0,ABBABB,55700
20190527001258,20190504,20,若松,最終日,ip,0,,,,409476,2,,Bet{2T/14/100/6.2}Bet{2T/21/100/15.3},34,8.5,5,0,200,N,0,BBBBBB,55900
20190527001258,20190504,07,蒲郡,２日目,ip,0,,,,409476,2,,Bet{2T/21/100/12.3},14,4.2,1,0,100,N,0,BBBBBB,56000
20190527001258,20190504,02,戸田,４日目,ip,0,,,,409376,12,,Bet{2T/14/100/6.0},35,1.9,1,0,100,N,0,ABAAAB,56100
20190527001258,20190504,04,平和島,２日目,ip,0,,,,409856,12,,Bet{2T/12/100/7.5},12,5.8,2,0,100,Y,580,AABABA,56100
20190527001258,20190504,07,蒲郡,２日目,ip,0,,,,409656,8,,Bet{2T/14/100/7.0},13,3.0,1,0,100,N,0,ABABAB,56200
20190527001258,20190504,12,住之江,４日目,ip,0,,,,409656,8,,Bet{2T/12/100/6.9},14,2.3,1,0,100,N,0,ABBABB,56300
20190527002000,20190504,09,津,５日目,ip,0,,,,408036,2,,Bet{2T/21/100/14.5},12,4.4,1,0,100,N,0,BBBBBA,54900
20190527002000,20190504,13,尼崎,初日,ip,0,,,,408036,2,,Bet{2T/21/100/12.9},32,25.2,11,0,100,N,0,BABAAB,55000
20190527002000,20190504,06,浜名湖,４日目,ip,0,,,,408716,1,,Bet{2T/21/100/7.1},21,9.8,4,0,100,Y,980,BABBAB,55000
20190527002000,20190504,13,尼崎,初日,ip,0,,,,408716,3,,Bet{2T/21/100/7.3},12,4.7,2,0,100,N,0,BAAAAB,55100
20190527002000,20190504,08,常滑,４日目,ip,0,,,,408716,2,,Bet{2T/21/100/5.7},12,2.6,1,0,100,N,0,BAABBB,55200
20190527002000,20190504,05,多摩川,初日,ip,0,,,,408616,3,,Bet{2T/21/100/7.1},12,4.0,1,0,100,N,0,BABBAB,55300
20190527002000,20190504,09,津,５日目,ip,0,,,,408516,5,,Bet{2T/21/100/10.2},14,5.8,3,0,100,N,0,ABBBBB,55400
20190527002000,20190504,16,児島,初日,ip,0,,,,408416,6,,Bet{2T/21/100/12.4},13,3.5,2,0,100,N,0,AAABBB,55500
20190527002000,20190504,23,唐津,４日目,ip,0,,,,409876,11,,Bet{2T/21/100/14.0},21,16.6,5,0,100,Y,1660,AAAAAB,55500
