20190527001339,20190525,stat_2F.properties,10,18,389624,389624
20190527002518,20190525,stat_2F.properties,10,5,398878,398878
20190527003317,20190525,stat_2F.properties,10,18,389624,389624
20190527003938,20190525,stat_2F.properties,10,5,398878,398878
20190527004346,20190525,stat_2F.properties,10,18,391224,391224
20190527004412,20190525,stat_2F.properties,10,18,389624,389624
20190527005416,20190525,stat_2F.properties,10,15,395386,395386
20190527005454,20190525,stat_2F.properties,10,15,395386,395386
20190527005641,20190525,stat_2F.properties,10,15,395386,395386
20190530002125,20190525,stat_2F.properties,10,18,389624,389624
20190530002152,20190525,stat_2F.properties,10,17,388736,388736
20190530002214,20190525,stat_2F.properties,10,4,398437,398437
20190530002249,20190525,stat_2F.properties,10,11,391633,391633
20190530002301,20190525,stat_2F.properties,10,7,392216,392216
20190530002315,20190525,stat_2F.properties,10,1,395398,395398
20190530002402,20190525,stat_2F.properties,10,8,393823,393823
20190530002414,20190525,stat_2F.properties,10,3,396458,396458
20190530002535,20190525,stat_2F.properties,10,2,395349,395349
20190530002553,20190525,stat_2F.properties,10,2,394659,394659
20190530002604,20190525,stat_2F.properties,10,1,398889,398889
20190530002620,20190525,stat_2F.properties,10,1,398889,398889
20190530002640,20190525,stat_2F.properties,10,1,397608,397608
20190530002725,20190525,stat_2F.properties,10,12,395640,395640
20190530002743,20190525,stat_2F.properties,10,8,397943,397943
20190530002800,20190525,stat_2F.properties,10,5,400266,400266
20190530002815,20190525,stat_2F.properties,10,4,400788,400788
20190530002836,20190525,stat_2F.properties,10,4,400588,400588
20190530002900,20190525,stat_2F.properties,10,15,395386,395386
20190530002910,20190525,stat_2F.properties,10,2,400980,400980
20190530002927,20190525,stat_2F.properties,10,3,401000,401000
20190530002940,20190525,stat_2F.properties,10,4,402240,402240
20190530002956,20190525,stat_2F.properties,10,5,401828,401828
20190530003009,20190525,stat_2F.properties,10,6,401006,401006
20190530003030,20190525,stat_2F.properties,10,1,400900,400900
20190530003041,20190525,stat_2F.properties,10,0,401600,401600
20190530003102,20190525,stat_2F.properties,10,1,401409,401409
20190530003118,20190525,stat_2F.properties,10,1,400909,400909
20190603235544,20190525,stat_2F.properties,10,12,398492,398492
