20190527001132,20190418,23,唐津,最終日,ip,0,,,,398760,2,,Bet{3F/123/100/9.3},124,1.1,1,0,100,N,0,AABBBB,3600
20190527001132,20190418,08,常滑,２日目,ip,0,,,,398660,4,,Bet{3F/123/100/8.6},125,12.1,8,0,100,N,0,ABABAB,3700
20190527001132,20190418,03,江戸川,３日目,ip,0,,,,398560,12,,Bet{3F/124/100/7.3},346,48.3,11,0,100,N,0,AABABA,3800
20190527001132,20190418,19,下関,４日目,ip,0,,,,398460,8,,Bet{3F/123/100/8.9},124,1.9,1,0,100,N,0,AABABB,3900
20190527001242,20190418,23,唐津,最終日,ip,0,,,,398760,2,,Bet{3F/123/100/9.3},124,1.1,1,0,100,N,0,AABBBB,3600
20190527001242,20190418,08,常滑,２日目,ip,0,,,,398660,4,,Bet{3F/123/100/8.6},125,12.1,8,0,100,N,0,ABABAB,3700
20190527001242,20190418,03,江戸川,３日目,ip,0,,,,398560,12,,Bet{3F/124/100/7.3},346,48.3,11,0,100,N,0,AABABA,3800
20190527001242,20190418,19,下関,４日目,ip,0,,,,398460,8,,Bet{3F/123/100/8.9},124,1.9,1,0,100,N,0,AABABB,3900
20190527003248,20190418,23,唐津,最終日,ip,0,,,,398760,2,,Bet{3F/123/100/9.3},124,1.1,1,0,100,N,0,AABBBB,3600
20190527003248,20190418,08,常滑,２日目,ip,0,,,,398660,4,,Bet{3F/123/100/8.6},125,12.1,8,0,100,N,0,ABABAB,3700
20190527003248,20190418,03,江戸川,３日目,ip,0,,,,398560,12,,Bet{3F/124/100/7.3},346,48.3,11,0,100,N,0,AABABA,3800
20190527003248,20190418,19,下関,４日目,ip,0,,,,398460,8,,Bet{3F/123/100/8.9},124,1.9,1,0,100,N,0,AABABB,3900
20190527004510,20190418,23,唐津,最終日,ip,0,,,,398760,2,,Bet{3F/123/100/9.3},124,1.1,1,0,100,N,0,AABBBB,3600
20190527004510,20190418,08,常滑,２日目,ip,0,,,,398660,4,,Bet{3F/123/100/8.6},125,12.1,8,0,100,N,0,ABABAB,3700
20190527004510,20190418,03,江戸川,３日目,ip,0,,,,398560,12,,Bet{3F/124/100/7.3},346,48.3,11,0,100,N,0,AABABA,3800
20190527004510,20190418,19,下関,４日目,ip,0,,,,398460,8,,Bet{3F/123/100/8.9},124,1.9,1,0,100,N,0,AABABB,3900
