20200201211841,20191024,0,400007,400007
20200201212001,20191024,0,400007,400007
20200202202252,20191024,0,399500,399500
20200202203907,20191024,0,399500,399500
20200202204007,20191024,0,399500,399500
20200202204203,20191024,0,399720,399720
20200202204247,20191024,0,9720,9720
20200202204500,20191024,10,3375,3375
20200202215350,20191024,5,998626,998626
20200202215633,20191024,14,998012,998012
20200202220046,20191024,5,1003579,1003579
20200202220342,20191024,69,872394,872394
20200202220735,20191024,26,947248,947248
20200202220830,20191024,12,957207,957207
20200202221302,20191024,14,989441,989441
20200202221334,20191024,26,947248,947248
20200202221705,20191024,16,964970,964970
20200202222154,20191024,4,994004,994004
20200202222414,20191024,3,992069,992069
20200202222630,20191024,0,998760,998760
20200202222736,20191024,2,997070,997070
20200202222854,20191024,10,985679,985679
20200202222947,20191024,5,991411,991411
20200202223125,20191024,1,993836,993836
20200203012604,20191024,0,1000930,1000930
20200203012702,20191024,5,1000667,1000667
20200203012750,20191024,4,998907,998907
20200203012937,20191024,7,998631,998631
20200203013124,20191024,2,997112,997112
20200203013316,20191024,6,994769,994769
20200203013412,20191024,4,994650,994650
20200203013518,20191024,2,997112,997112
20200203013609,20191024,1,999499,999499
20200203013816,20191024,2,999026,999026
20200203013851,20191024,1,999499,999499
20200203014420,20191024,2,999458,999458
20200203014520,20191024,5,996072,996072
20200203014621,20191024,2,999025,999025
20200203014834,20191024,4,994774,994774
20200203015030,20191024,4,997058,997058
20200203015143,20191024,4,994774,994774
20200203015442,20191024,10,997795,997795
20200203015924,20191024,7,1000209,1000209
20200203020245,20191024,7,1000209,1000209
20200203020418,20191024,11,995740,995740
20200203020839,20191024,11,996110,996110
20200203021055,20191024,11,994106,994106
20200203021258,20191024,15,990803,990803
20200203021453,20191024,4,1007535,1007535
20200203021607,20191024,7,1001223,1001223
20200203021809,20191024,4,1007535,1007535
20200203021924,20191024,3,993676,993676
20200203022040,20191024,0,997818,997818
20200203022116,20191024,0,995548,995548
20200203022156,20191024,1,997520,997520
20200203022246,20191024,2,994620,994620
20200203022445,20191024,40,962924,962924
20200203022742,20191024,74,815207,815207
20200203022847,20191024,16,959820,959820
20200203023000,20191024,8,992046,992046
20200203023150,20191024,3,990159,990159
20200203023316,20191024,6,987695,987695
20200203023639,20191024,6,987285,987285
20200203023926,20191024,5,990404,990404
20200203024050,20191024,3,996886,996886
20200203024146,20191024,0,1000000,1000000
20200203024250,20191024,2,996029,996029
20200203024407,20191024,3,994017,994017
20200203024751,20191024,2,999410,999410
20200203025110,20191024,13,979098,979098
20200203030049,20191024,24,874727,874727
20200203031949,20191024,82,59200,59200
20200203032053,20191024,25,841600,841600
20200203032626,20191024,0,1000000,1000000
20200203033407,20191024,9,990205,990205
20200203033934,20191024,5,996788,996788
20200203034452,20191024,8,990426,990426
20200203034727,20191024,5,996788,996788
20200203035009,20191024,8,992783,992783
20200203035420,20191024,12,980845,980845
20200203035629,20191024,13,980112,980112
20200203040051,20191024,17,981492,981492
20200203040406,20191024,11,992165,992165
20200203041048,20191024,4,995426,995426
20200203041205,20191024,3,992418,992418
20200203041413,20191024,5,996998,996998
20200203041605,20191024,3,997976,997976
20200203225231,20191024,36,981032,981032
20200203225822,20191024,25,984671,984671
20200203230017,20191024,31,984296,984296
20200203230103,20191024,8,995622,995622
20200203230255,20191024,8,995622,995622
20200203230508,20191024,54,963786,963786
20200203230654,20191024,54,963786,963786
20200203231011,20191024,53,952419,952419
20200203231144,20191024,9,993837,993837
20200203231359,20191024,5,996701,996701
20200203231549,20191024,1,997539,997539
20200203231721,20191024,9,993642,993642
20200203232103,20191024,23,983759,983759
20200203232359,20191024,6,995971,995971
20200203232633,20191024,13,987909,987909
20200203234957,20191024,3,998988,998988
20200203235324,20191024,26,972918,972918
20200203235644,20191024,41,937018,937018
20200203235847,20191024,8,991135,991135
20200203235957,20191024,13,996072,996072
20200204000151,20191024,12,983781,983781
20200204000408,20191024,26,972918,972918
20200204000559,20191024,36,968282,968282
20200204000902,20191024,46,952635,952635
20200204001109,20191024,7,990807,990807
20200204001320,20191024,8,977216,977216
20200204001549,20191024,7,990807,990807
20200204001737,20191024,7,989427,989427
20200204002102,20191024,13,979026,979026
20200204002337,20191024,15,983728,983728
20200204002647,20191024,18,978598,978598
20200204002843,20191024,10,984982,984982
20200204003046,20191024,7,994667,994667
20200204003317,20191024,9,983817,983817
20200204003543,20191024,9,989656,989656
20200204003942,20191024,25,952824,952824
20200204004259,20191024,18,978598,978598
20200204004657,20191024,26,1000303,1000303
20200204005003,20191024,21,955994,955994
20200204005429,20191024,4,994328,994328
20200204005934,20191024,244,525186,525186
20200205223737,20191024,71,887506,887506
20200205223835,20191024,36,956620,956620
20200205224039,20191024,10,994085,994085
20200205224116,20191024,1,993809,993809
20200205224345,20191024,42,910256,910256
20200205225450,20191024,201,490662,490662
