20200201211843,20191110,0,400097,400097
20200202202253,20191110,1,399020,399020
20200202203908,20191110,1,399020,399020
20200202204008,20191110,1,399020,399020
20200202204204,20191110,1,399240,399240
20200202204248,20191110,1,9240,9240
20200202215351,20191110,5,999400,999400
20200202215635,20191110,15,997384,997384
20200202220048,20191110,5,1006847,1006847
20200202220343,20191110,18,859508,859508
20200202220736,20191110,4,945115,945115
20200202220831,20191110,4,956984,956984
20200202221303,20191110,0,987331,987331
20200202221335,20191110,4,945115,945115
20200202221706,20191110,16,955929,955929
20200202222155,20191110,4,994743,994743
20200202222415,20191110,1,991409,991409
20200202222630,20191110,0,999130,999130
20200202222736,20191110,0,996440,996440
20200202222855,20191110,1,984459,984459
20200202222948,20191110,0,991641,991641
20200202223125,20191110,1,992866,992866
20200203012605,20191110,0,1001717,1001717
20200203012702,20191110,0,1000564,1000564
20200203012751,20191110,1,999723,999723
20200203012938,20191110,4,999116,999116
20200203013125,20191110,4,997517,997517
20200203013318,20191110,15,994033,994033
20200203013413,20191110,10,994595,994595
20200203013519,20191110,4,997517,997517
20200203013610,20191110,0,1000575,1000575
20200203013817,20191110,1,999721,999721
20200203013852,20191110,0,1000575,1000575
20200203014421,20191110,0,1001144,1001144
20200203014521,20191110,3,997597,997597
20200203014622,20191110,2,998654,998654
20200203014835,20191110,7,994743,994743
20200203015031,20191110,6,997097,997097
20200203015145,20191110,7,994743,994743
20200203015444,20191110,11,997838,997838
20200203015925,20191110,7,1000804,1000804
20200203020246,20191110,7,1000804,1000804
20200203020419,20191110,16,995374,995374
20200203020840,20191110,16,995734,995734
20200203021059,20191110,18,993360,993360
20200203021300,20191110,22,990356,990356
20200203021454,20191110,3,1008134,1008134
20200203021608,20191110,4,1002032,1002032
20200203021810,20191110,3,1008134,1008134
20200203021925,20191110,4,993896,993896
20200203022041,20191110,4,999837,999837
20200203022117,20191110,4,996647,996647
20200203022157,20191110,4,994329,994329
20200203022247,20191110,5,991759,991759
20200203022446,20191110,4,955713,955713
20200203022743,20191110,45,784656,784656
20200203022848,20191110,16,951499,951499
20200203023000,20191110,6,986716,986716
20200203023151,20191110,1,989489,989489
20200203023317,20191110,2,986564,986564
20200203023640,20191110,2,986154,986154
20200203023926,20191110,3,988204,988204
20200203024051,20191110,1,996736,996736
20200203024147,20191110,0,1000000,1000000
20200203024251,20191110,2,996009,996009
20200203024408,20191110,2,993097,993097
20200203024752,20191110,2,999790,999790
20200203025111,20191110,5,975967,975967
20200203030050,20191110,16,873054,873054
20200203032054,20191110,11,817400,817400
20200203032627,20191110,0,1000000,1000000
20200203033409,20191110,8,984104,984104
20200203033935,20191110,4,994547,994547
20200203034453,20191110,7,985725,985725
20200203034728,20191110,4,994547,994547
20200203035010,20191110,1,991942,991942
20200203035421,20191110,5,979284,979284
20200203035630,20191110,6,978609,978609
20200203040052,20191110,12,972192,972192
20200203040407,20191110,3,987285,987285
20200203041049,20191110,1,991656,991656
20200203041205,20191110,1,990248,990248
20200203041413,20191110,0,995598,995598
20200203041606,20191110,3,994066,994066
20200203225235,20191110,13,981047,981047
20200203225824,20191110,14,983036,983036
20200203230019,20191110,13,983802,983802
20200203230105,20191110,5,994720,994720
20200203230257,20191110,5,994720,994720
20200203230512,20191110,25,959096,959096
20200203230657,20191110,25,959096,959096
20200203231015,20191110,39,946380,946380
20200203231145,20191110,4,993013,993013
20200203231400,20191110,3,996419,996419
20200203231551,20191110,3,997087,997087
20200203231723,20191110,7,993687,993687
20200203232112,20191110,24,981049,981049
20200203232400,20191110,4,996550,996550
20200203232634,20191110,7,986296,986296
20200203234959,20191110,0,998538,998538
20200203235326,20191110,14,967025,967025
20200203235647,20191110,26,919981,919981
20200203235848,20191110,4,987975,987975
20200203235958,20191110,3,994189,994189
20200204000153,20191110,8,981058,981058
20200204000410,20191110,14,967025,967025
20200204000602,20191110,16,959359,959359
20200204000906,20191110,24,941728,941728
20200204001110,20191110,3,990247,990247
20200204001322,20191110,5,978726,978726
20200204001551,20191110,3,990247,990247
20200204001738,20191110,3,988567,988567
20200204002103,20191110,8,972285,972285
20200204002339,20191110,7,979777,979777
20200204002649,20191110,8,973807,973807
20200204002844,20191110,8,982241,982241
20200204003047,20191110,4,990686,990686
20200204003319,20191110,7,980145,980145
20200204003544,20191110,2,986876,986876
20200204003946,20191110,20,946353,946353
20200204004301,20191110,8,973807,973807
20200204004659,20191110,18,996748,996748
20200204005005,20191110,13,954654,954654
20200204005431,20191110,4,992888,992888
20200204005937,20191110,92,452364,452364
20200205223739,20191110,52,856404,856404
20200205223837,20191110,39,931868,931868
20200205224040,20191110,8,995162,995162
20200205224117,20191110,3,994879,994879
20200205224348,20191110,27,899241,899241
20200205225454,20191110,143,466740,466740
