201811152349638,20180121,stat_2T.properties,10,55,-2730,959952,1683,21,74
201811152349915,20180122,stat_2T.properties,8,46,-12,959940,1729,21,74
201811152349291,20180123,stat_2T.properties,9,55,-2402,957538,1784,21,74
201811152349512,20180124,stat_2T.properties,8,46,-1411,956127,1830,21,75
201811152349767,20180125,stat_2T.properties,10,65,-1472,954655,1895,21,75
20181115234961,20180126,stat_2T.properties,12,76,-3610,951045,1971,21,75
201811152349366,20180127,stat_2T.properties,13,74,-431,950614,2045,21,75
201811152349671,20180128,stat_2T.properties,14,79,39,950653,2124,21,75
201811152349980,20180129,stat_2T.properties,14,81,-2282,948371,2205,21,75
201811152349310,20180130,stat_2T.properties,12,67,-1731,946640,2272,21,75
201811152349610,20180131,stat_2T.properties,11,65,1678,948318,2337,22,75
201811152349869,20180201,stat_2T.properties,9,52,278,948596,2389,22,75
201811152349103,20180202,stat_2T.properties,9,48,-511,948085,2437,22,75
201811152349393,20180203,stat_2T.properties,11,66,-3552,944533,2503,22,75
201811152349690,20180204,stat_2T.properties,14,72,-1682,942851,2575,22,76
20181115234915,20180205,stat_2T.properties,13,72,-1873,940978,2647,22,76
201811152349261,20180206,stat_2T.properties,11,56,-2852,938126,2703,22,76
201811152349586,20180207,stat_2T.properties,12,80,-1441,936685,2783,22,76
201811152349856,20180208,stat_2T.properties,11,66,3240,939925,2849,22,76
20181115234976,20180209,stat_2T.properties,9,54,-530,939395,2903,22,76
201811152349196,20180210,stat_2T.properties,5,27,610,940005,2930,22,76
201811152349347,20180211,stat_2T.properties,5,32,-881,939124,2962,22,76
201811152349476,20180212,stat_2T.properties,5,28,10,939134,2990,22,76
201811152349618,20180213,stat_2T.properties,5,31,-810,938324,3021,22,76
201811152349775,20180214,stat_2T.properties,6,36,-710,937614,3057,22,77
201811152349956,20180215,stat_2T.properties,7,42,768,938382,3099,23,77
201811152349158,20180216,stat_2T.properties,7,42,1299,939681,3141,23,77
201811152349398,20180217,stat_2T.properties,8,51,-1731,937950,3192,23,77
201811152349591,20180218,stat_2T.properties,7,47,-1011,936939,3239,23,77
201811152349778,20180219,stat_2T.properties,7,40,-701,936238,3279,23,77
201811152349984,20180220,stat_2T.properties,9,51,-1290,934948,3330,22,77
201811152349205,20180221,stat_2T.properties,10,51,-1760,933188,3381,22,77
201811152349545,20180222,stat_2T.properties,14,83,-4023,929165,3464,22,77
201811152349940,20180223,stat_2T.properties,17,94,-3241,925924,3558,22,77
201811152349327,20180224,stat_2T.properties,18,100,1417,927341,3658,22,77
201811152349763,20180225,stat_2T.properties,18,113,-2732,924609,3771,22,78
20181115234976,20180226,stat_2T.properties,12,75,-262,924347,3846,23,78
201811152349392,20180227,stat_2T.properties,9,72,-1221,923126,3918,23,78
201811152349612,20180228,stat_2T.properties,8,44,-2371,920755,3962,23,78
201811152349737,20180301,stat_2T.properties,5,30,-1560,919195,3992,22,78
201811152349948,20180302,stat_2T.properties,10,54,750,919945,4046,23,78
201811152349283,20180303,stat_2T.properties,14,83,748,920693,4129,23,78
201811152349659,20180304,stat_2T.properties,16,95,-2741,917952,4224,23,78
20181115234918,20180305,stat_2T.properties,15,90,-731,917221,4314,23,78
201811152349269,20180306,stat_2T.properties,11,59,-933,916288,4373,23,78
201811152349541,20180307,stat_2T.properties,11,68,-2191,914097,4441,23,78
201811152349824,20180308,stat_2T.properties,11,72,-2942,911155,4513,23,78
20181115234941,20180309,stat_2T.properties,10,53,-1280,909875,4566,23,78
201811152349395,20180310,stat_2T.properties,14,81,867,910742,4647,23,78
201811152349732,20180311,stat_2T.properties,15,85,386,911128,4732,23,78
20181115234996,20180312,stat_2T.properties,15,93,1476,912604,4825,23,78
201811152349493,20180313,stat_2T.properties,14,99,-1974,910630,4924,23,79
201811152349821,20180314,stat_2T.properties,14,87,-483,910147,5011,23,79
201811152349141,20180315,stat_2T.properties,14,81,-2561,907586,5092,23,79
201811152349422,20180316,stat_2T.properties,13,74,-2221,905365,5166,23,79
201811152349758,20180317,stat_2T.properties,14,83,-1131,904234,5249,23,79
201811152349117,20180318,stat_2T.properties,14,88,-2971,901263,5337,23,79
201811152349424,20180319,stat_2T.properties,11,64,-2833,898430,5401,23,79
201811152349708,20180320,stat_2T.properties,11,63,-1261,897169,5464,23,79
20181115234962,20180321,stat_2T.properties,11,68,-1851,895318,5532,23,79
201811152349441,20180322,stat_2T.properties,12,82,-2432,892886,5614,23,79
201811152349683,20180323,stat_2T.properties,10,59,850,893736,5673,23,79
201811152349988,20180324,stat_2T.properties,12,80,-2120,891616,5753,23,79
201811152349210,20180325,stat_2T.properties,10,53,-101,891515,5806,23,79
201811152349463,20180326,stat_2T.properties,10,61,-1254,890261,5867,23,79
201811152349712,20180327,stat_2T.properties,11,60,-380,889881,5927,23,79
201811152349961,20180328,stat_2T.properties,9,63,868,890749,5990,23,79
201811152349197,20180329,stat_2T.properties,9,63,-1191,889558,6053,23,79
201811152349388,20180330,stat_2T.properties,8,47,-1770,887788,6100,23,79
201811152349642,20180331,stat_2T.properties,9,65,-3161,884627,6165,23,79
201811152349840,20180401,stat_2T.properties,8,48,-1292,883335,6213,23,79
20181115234982,20180402,stat_2T.properties,10,59,389,883724,6272,23,79
201811152349377,20180403,stat_2T.properties,12,73,-2191,881533,6345,23,79
201811152349639,20180404,stat_2T.properties,11,65,-690,880843,6410,23,80
201811152349922,20180405,stat_2T.properties,10,67,-1912,878931,6477,23,80
201811152349256,20180406,stat_2T.properties,11,77,-2570,876361,6554,23,80
201811152349535,20180407,stat_2T.properties,9,53,-1390,874971,6607,23,80
201811152349788,20180408,stat_2T.properties,10,59,729,875700,6666,23,80
201811152349980,20180409,stat_2T.properties,8,47,-481,875219,6713,23,80
201811152349156,20180410,stat_2T.properties,8,42,-2060,873159,6755,23,80
201811152349357,20180411,stat_2T.properties,7,50,-2461,870698,6805,23,80
201811152349579,20180412,stat_2T.properties,10,54,-1450,869248,6859,23,80
201811152349877,20180413,stat_2T.properties,13,74,-591,868657,6933,23,80
201811152349170,20180414,stat_2T.properties,12,73,-1852,866805,7006,23,80
201811152349514,20180415,stat_2T.properties,15,86,-2222,864583,7092,23,80
201811152349836,20180416,stat_2T.properties,14,86,3918,868501,7178,23,80
201811152349174,20180417,stat_2T.properties,12,83,-1352,867149,7261,23,80
201811152349437,20180418,stat_2T.properties,11,67,-2012,865137,7328,23,80
201811152349642,20180419,stat_2T.properties,9,52,-2940,862197,7380,23,80
201811152349828,20180420,stat_2T.properties,9,45,170,862367,7425,23,80
20181115234990,20180421,stat_2T.properties,11,67,589,862956,7492,23,80
201811152349342,20180422,stat_2T.properties,12,64,-1750,861206,7556,23,80
201811152349627,20180423,stat_2T.properties,12,70,-2781,858425,7626,23,80
201811152349837,20180424,stat_2T.properties,9,50,-3020,855405,7676,23,80
20181115234937,20180425,stat_2T.properties,9,46,439,855844,7722,23,80
201811152349409,20180426,stat_2T.properties,15,98,-2510,853334,7820,23,80
201811152349788,20180427,stat_2T.properties,16,90,-1340,851994,7910,23,80
201811152349216,20180428,stat_2T.properties,17,104,-4490,847504,8014,23,80
201811152349664,20180429,stat_2T.properties,19,112,-4961,842543,8126,23,80
201811152349139,20180430,stat_2T.properties,18,115,3028,845571,8241,23,80
201811152349588,20180501,stat_2T.properties,18,112,-1113,844458,8353,23,80
201811152349904,20180502,stat_2T.properties,14,82,1089,845547,8435,23,80
201811152349210,20180503,stat_2T.properties,12,79,-2072,843475,8514,23,80
201811152349500,20180504,stat_2T.properties,14,74,-2590,840885,8588,23,80
201811152349845,20180505,stat_2T.properties,15,87,278,841163,8675,23,80
201811152349250,20180506,stat_2T.properties,17,111,-593,840570,8786,23,80
201811152349596,20180507,stat_2T.properties,14,93,966,841536,8879,23,80
201811152349919,20180508,stat_2T.properties,13,84,-4262,837274,8963,23,80
201811152349224,20180509,stat_2T.properties,12,76,-1272,836002,9039,23,80
201811152349424,20180510,stat_2T.properties,9,51,-1380,834622,9090,23,80
201811152349725,20180511,stat_2T.properties,9,60,-560,834062,9150,23,80
201811152349974,20180512,stat_2T.properties,11,63,799,834861,9213,23,80
201811152349190,20180513,stat_2T.properties,11,55,-753,834108,9268,23,80
201811152349438,20180514,stat_2T.properties,10,62,-2050,832058,9330,23,80
201811152349707,20180515,stat_2T.properties,9,59,-630,831428,9389,23,80
201811152349996,20180516,stat_2T.properties,12,74,-2200,829228,9463,23,80
201811152349327,20180517,stat_2T.properties,12,86,-482,828746,9549,23,80
201811152349583,20180518,stat_2T.properties,11,64,-1640,827106,9613,23,80
201811152349819,20180519,stat_2T.properties,10,60,890,827996,9673,23,80
201811152349112,20180520,stat_2T.properties,12,72,-2101,825895,9745,23,80
201811152349409,20180521,stat_2T.properties,13,75,-3120,822775,9820,23,80
201811152349742,20180522,stat_2T.properties,12,76,-3690,819085,9896,23,80
201811152349120,20180523,stat_2T.properties,13,78,-1433,817652,9974,23,80
201811152349410,20180524,stat_2T.properties,11,78,-210,817442,10052,23,80
201811152349686,20180525,stat_2T.properties,11,64,-2841,814601,10116,23,80
201811152349973,20180526,stat_2T.properties,13,75,-772,813829,10191,23,80
201811152349389,20180527,stat_2T.properties,14,82,-811,813018,10273,23,80
201811152349835,20180528,stat_2T.properties,15,90,-774,812244,10363,23,80
201811152349186,20180529,stat_2T.properties,14,93,-381,811863,10456,23,80
201811152349472,20180530,stat_2T.properties,12,75,-5292,806571,10531,23,80
201811152349769,20180531,stat_2T.properties,12,75,-1580,804991,10606,23,80
20181115234971,20180601,stat_2T.properties,12,78,-3782,801209,10684,23,80
201811152349336,20180602,stat_2T.properties,11,67,-832,800377,10751,23,80
201811152349611,20180603,stat_2T.properties,11,69,-1531,798846,10820,23,81
201811152349859,20180604,stat_2T.properties,10,59,-142,798704,10879,23,81
201811152349165,20180605,stat_2T.properties,11,77,-1423,797281,10956,23,81
201811152349411,20180606,stat_2T.properties,10,60,-561,796720,11016,23,81
201811152349687,20180607,stat_2T.properties,12,71,-1251,795469,11087,23,81
20181115234975,20180608,stat_2T.properties,15,100,-4350,791119,11187,23,81
201811152349415,20180609,stat_2T.properties,15,89,667,791786,11276,23,81
201811152349767,20180610,stat_2T.properties,14,91,-632,791154,11367,23,81
20181115234990,20180611,stat_2T.properties,12,79,-1270,789884,11446,23,81
201811152349326,20180612,stat_2T.properties,9,59,-3800,786084,11505,23,81
201811152349489,20180613,stat_2T.properties,7,41,-1870,784214,11546,23,81
201811152349673,20180614,stat_2T.properties,7,41,-3060,781154,11587,23,81
201811152349969,20180615,stat_2T.properties,13,76,-1661,779493,11663,23,81
201811152349253,20180616,stat_2T.properties,14,69,-2060,777433,11732,23,81
201811152349595,20180617,stat_2T.properties,15,83,-1450,775983,11815,23,81
201811152349881,20180618,stat_2T.properties,13,71,-1700,774283,11886,23,81
201811152349157,20180619,stat_2T.properties,11,65,-2471,771812,11951,23,81
201811152349449,20180620,stat_2T.properties,9,50,-892,770920,12001,23,81
201811152349717,20180621,stat_2T.properties,11,65,257,771177,12066,23,81
201811152349970,20180622,stat_2T.properties,10,63,-1460,769717,12129,23,81
201811152349282,20180623,stat_2T.properties,11,73,-332,769385,12202,23,81
201811152349587,20180624,stat_2T.properties,12,80,910,770295,12282,23,81
201811152349899,20180625,stat_2T.properties,12,81,-1853,768442,12363,23,81
201811152350234,20180626,stat_2T.properties,13,77,3348,771790,12440,23,81
201811152350518,20180627,stat_2T.properties,12,72,-4461,767329,12512,23,81
201811152350775,20180628,stat_2T.properties,11,59,-4671,762658,12571,23,81
20181115235095,20180629,stat_2T.properties,11,73,-692,761966,12644,23,81
201811152350396,20180630,stat_2T.properties,13,78,-1712,760254,12722,23,81
201811152350741,20180701,stat_2T.properties,15,89,-2651,757603,12811,23,81
20181115235040,20180702,stat_2T.properties,12,80,670,758273,12891,23,81
201811152350231,20180703,stat_2T.properties,8,45,-2800,755473,12936,23,81
201811152350537,20180704,stat_2T.properties,13,72,-2260,753213,13008,23,81
201811152350785,20180705,stat_2T.properties,10,63,-473,752740,13071,23,81
20181115235046,20180706,stat_2T.properties,10,62,-1302,751438,13133,23,81
201811152350317,20180707,stat_2T.properties,12,67,-1640,749798,13200,23,81
201811152350619,20180708,stat_2T.properties,12,75,-3170,746628,13275,23,81
20181115235020,20180709,stat_2T.properties,16,95,-2450,744178,13370,23,81
201811152350347,20180710,stat_2T.properties,14,81,-2732,741446,13451,23,81
201811152350675,20180711,stat_2T.properties,12,82,-4760,736686,13533,23,81
201811152350978,20180712,stat_2T.properties,11,71,-1500,735186,13604,23,81
201811152350296,20180713,stat_2T.properties,12,74,-190,734996,13678,23,81
201811152350576,20180714,stat_2T.properties,11,72,-1191,733805,13750,23,81
201811152350837,20180715,stat_2T.properties,10,64,-1141,732664,13814,23,81
20181115235065,20180716,stat_2T.properties,10,52,1419,734083,13866,23,81
201811152350346,20180717,stat_2T.properties,11,68,-2651,731432,13934,23,81
201811152350669,20180718,stat_2T.properties,12,83,-1892,729540,14017,23,81
201811152350957,20180719,stat_2T.properties,12,77,-4471,725069,14094,23,81
201811152350328,20180720,stat_2T.properties,13,89,-1881,723188,14183,23,81
201811152350648,20180721,stat_2T.properties,12,75,-2641,720547,14258,23,81
201811152350973,20180722,stat_2T.properties,13,81,-2140,718407,14339,23,81
201811152350304,20180723,stat_2T.properties,12,80,-2611,715796,14419,23,81
201811152350578,20180724,stat_2T.properties,11,67,-1070,714726,14486,23,80
201811152350848,20180725,stat_2T.properties,11,69,-2710,712016,14555,23,80
201811152350970,20180726,stat_2T.properties,4,26,-1980,710036,14581,23,80
201811152350246,20180727,stat_2T.properties,11,67,687,710723,14648,23,80
201811152350494,20180728,stat_2T.properties,9,62,-580,710143,14710,23,80
201811152350709,20180729,stat_2T.properties,9,55,-41,710102,14765,23,80
20181115235051,20180730,stat_2T.properties,13,88,-4030,706072,14853,23,80
201811152350298,20180731,stat_2T.properties,9,64,-901,705171,14917,23,80
201811152350574,20180801,stat_2T.properties,9,61,-2520,702651,14978,23,80
201811152350821,20180802,stat_2T.properties,10,62,-2201,700450,15040,23,80
201811152350178,20180803,stat_2T.properties,11,84,-1221,699229,15124,23,80
201811152350430,20180804,stat_2T.properties,11,64,80,699309,15188,23,80
201811152350696,20180805,stat_2T.properties,11,69,-962,698347,15257,23,80
20181115235004,20180806,stat_2T.properties,12,80,-4990,693357,15337,23,80
201811152350325,20180807,stat_2T.properties,13,81,-3752,689605,15418,23,80
201811152350593,20180808,stat_2T.properties,10,70,-3390,686215,15488,23,80
201811152350852,20180809,stat_2T.properties,11,67,-2214,684001,15555,23,80
201811152350140,20180810,stat_2T.properties,13,71,-3090,680911,15626,23,80
201811152350487,20180811,stat_2T.properties,16,90,-3780,677131,15716,23,80
201811152350918,20180812,stat_2T.properties,19,111,-3743,673388,15827,23,80
201811152350284,20180813,stat_2T.properties,16,95,-131,673257,15922,23,80
201811152350714,20180814,stat_2T.properties,17,114,-3111,670146,16036,23,80
201811152350110,20180815,stat_2T.properties,16,106,-4421,665725,16142,23,80
201811152350468,20180816,stat_2T.properties,15,95,-602,665123,16237,23,80
201811152350797,20180817,stat_2T.properties,13,88,-1922,663201,16325,23,80
201811152350978,20180818,stat_2T.properties,9,41,-1720,661481,16366,23,80
201811152350251,20180819,stat_2T.properties,12,66,-3263,658218,16432,23,80
201811152350549,20180820,stat_2T.properties,13,78,367,658585,16510,23,80
201811152350803,20180821,stat_2T.properties,11,65,-891,657694,16575,23,80
20181115235000,20180822,stat_2T.properties,9,49,-1040,656654,16624,23,80
201811152350251,20180823,stat_2T.properties,10,66,98,656752,16690,23,80
201811152350512,20180824,stat_2T.properties,10,64,-570,656182,16754,23,80
201811152350783,20180825,stat_2T.properties,11,68,-2590,653592,16822,23,80
20181115235016,20180826,stat_2T.properties,11,59,-661,652931,16881,23,80
201811152350329,20180827,stat_2T.properties,12,73,-1282,651649,16954,23,80
201811152350611,20180828,stat_2T.properties,13,71,-671,650978,17025,23,80
201811152350884,20180829,stat_2T.properties,12,69,-1391,649587,17094,22,80
201811152350187,20180830,stat_2T.properties,12,80,-1703,647884,17174,23,80
201811152350378,20180831,stat_2T.properties,9,45,-1751,646133,17219,22,80
201811152350655,20180901,stat_2T.properties,11,69,-1981,644152,17288,22,80
201811160004148,20180101,stat_2T.properties,13,84,-1872,998128,84,23,77
201811160004686,20180102,stat_2T.properties,17,98,-3782,994346,182,19,71
201811160004187,20180103,stat_2T.properties,19,118,-2300,992046,300,20,72
201811160004613,20180104,stat_2T.properties,18,100,-1732,990314,400,20,73
20181116000427,20180105,stat_2T.properties,17,107,-3042,987272,507,20,74
201811160004382,20180106,stat_2T.properties,15,92,-1132,986140,599,21,75
201811160004810,20180107,stat_2T.properties,17,105,-2331,983809,704,21,75
201811160004232,20180108,stat_2T.properties,16,103,-2752,981057,807,20,75
201811160004553,20180109,stat_2T.properties,11,66,-3872,977185,873,20,75
201811160004869,20180110,stat_2T.properties,10,60,-3080,974105,933,19,74
201811160004318,20180111,stat_2T.properties,14,93,-3491,970614,1026,19,74
201811160004704,20180112,stat_2T.properties,13,68,-2781,967833,1094,19,73
201811160004196,20180113,stat_2T.properties,15,81,-1383,966450,1175,19,73
201811160004709,20180114,stat_2T.properties,17,95,-171,966279,1270,20,73
201811160004160,20180115,stat_2T.properties,14,82,-1705,964574,1352,20,73
201811160004522,20180116,stat_2T.properties,12,68,-970,963604,1420,20,73
201811160004868,20180117,stat_2T.properties,9,62,559,964163,1482,21,73
201811160004130,20180118,stat_2T.properties,8,47,170,964333,1529,21,74
201811160004379,20180119,stat_2T.properties,7,42,-1660,962673,1571,21,74
201811160004681,20180120,stat_2T.properties,9,57,9,962682,1628,21,74
201811160004946,20180121,stat_2T.properties,10,55,-2730,959952,1683,21,74
201811160004168,20180122,stat_2T.properties,8,46,-12,959940,1729,21,74
201811160004421,20180123,stat_2T.properties,9,55,-2402,957538,1784,21,74
201811160004622,20180124,stat_2T.properties,8,46,-1411,956127,1830,21,75
201811160004878,20180125,stat_2T.properties,10,65,-1472,954655,1895,21,75
201811160004181,20180126,stat_2T.properties,12,76,-3610,951045,1971,21,75
201811160004477,20180127,stat_2T.properties,13,74,-431,950614,2045,21,75
201811160004805,20180128,stat_2T.properties,14,79,39,950653,2124,21,75
201811160004134,20180129,stat_2T.properties,14,81,-2282,948371,2205,21,75
201811160004418,20180130,stat_2T.properties,12,67,-1731,946640,2272,21,75
201811160004669,20180131,stat_2T.properties,11,65,1678,948318,2337,22,75
201811160004876,20180201,stat_2T.properties,9,52,278,948596,2389,22,75
20181116000481,20180202,stat_2T.properties,9,48,-511,948085,2437,22,75
201811160004373,20180203,stat_2T.properties,11,66,-3552,944533,2503,22,75
201811160004683,20180204,stat_2T.properties,14,72,-1682,942851,2575,22,76
201811160004967,20180205,stat_2T.properties,13,72,-1873,940978,2647,22,76
201811160004190,20180206,stat_2T.properties,11,56,-2852,938126,2703,22,76
201811160004504,20180207,stat_2T.properties,12,80,-1441,936685,2783,22,76
201811160004792,20180208,stat_2T.properties,11,66,3240,939925,2849,22,76
20181116000425,20180209,stat_2T.properties,9,54,-530,939395,2903,22,76
201811160004138,20180210,stat_2T.properties,5,27,610,940005,2930,22,76
201811160004271,20180211,stat_2T.properties,5,32,-881,939124,2962,22,76
201811160004392,20180212,stat_2T.properties,5,28,10,939134,2990,22,76
201811160004526,20180213,stat_2T.properties,5,31,-810,938324,3021,22,76
201811160004687,20180214,stat_2T.properties,6,36,-710,937614,3057,22,77
201811160004904,20180215,stat_2T.properties,7,42,768,938382,3099,23,77
201811160004105,20180216,stat_2T.properties,7,42,1299,939681,3141,23,77
201811160004353,20180217,stat_2T.properties,8,51,-1731,937950,3192,23,77
201811160004597,20180218,stat_2T.properties,7,47,-1011,936939,3239,23,77
201811160004777,20180219,stat_2T.properties,7,40,-701,936238,3279,23,77
201811160004977,20180220,stat_2T.properties,9,51,-1290,934948,3330,22,77
201811160004177,20180221,stat_2T.properties,10,51,-1760,933188,3381,22,77
201811160004485,20180222,stat_2T.properties,14,83,-4023,929165,3464,22,77
201811160004837,20180223,stat_2T.properties,17,94,-3241,925924,3558,22,77
201811160004209,20180224,stat_2T.properties,18,100,1417,927341,3658,22,77
201811160004628,20180225,stat_2T.properties,18,113,-2732,924609,3771,22,78
201811160004918,20180226,stat_2T.properties,12,75,-262,924347,3846,23,78
201811160004186,20180227,stat_2T.properties,9,72,-1221,923126,3918,23,78
201811160004360,20180228,stat_2T.properties,8,44,-2371,920755,3962,23,78
201811160004478,20180301,stat_2T.properties,5,30,-1560,919195,3992,22,78
201811160004705,20180302,stat_2T.properties,10,54,750,919945,4046,23,78
20181116000446,20180303,stat_2T.properties,14,83,748,920693,4129,23,78
201811160004435,20180304,stat_2T.properties,16,95,-2741,917952,4224,23,78
201811160004806,20180305,stat_2T.properties,15,90,-731,917221,4314,23,78
20181116000488,20180306,stat_2T.properties,11,59,-933,916288,4373,23,78
201811160004369,20180307,stat_2T.properties,11,68,-2191,914097,4441,23,78
201811160004659,20180308,stat_2T.properties,11,72,-2942,911155,4513,23,78
201811160004888,20180309,stat_2T.properties,10,53,-1280,909875,4566,23,78
201811160005197,20180310,stat_2T.properties,14,81,867,910742,4647,23,78
201811160005525,20180311,stat_2T.properties,15,85,386,911128,4732,23,78
201811160005881,20180312,stat_2T.properties,15,93,1476,912604,4825,23,78
201811160005265,20180313,stat_2T.properties,14,99,-1974,910630,4924,23,79
201811160005592,20180314,stat_2T.properties,14,87,-483,910147,5011,23,79
201811160005901,20180315,stat_2T.properties,14,81,-2561,907586,5092,23,79
201811160005175,20180316,stat_2T.properties,13,74,-2221,905365,5166,23,79
201811160005492,20180317,stat_2T.properties,14,83,-1131,904234,5249,23,79
201811160005828,20180318,stat_2T.properties,14,88,-2971,901263,5337,23,79
201811160005150,20180319,stat_2T.properties,11,64,-2833,898430,5401,23,79
201811160005430,20180320,stat_2T.properties,11,63,-1261,897169,5464,23,79
201811160005756,20180321,stat_2T.properties,11,68,-1851,895318,5532,23,79
201811160005111,20180322,stat_2T.properties,12,82,-2432,892886,5614,23,79
201811160005351,20180323,stat_2T.properties,10,59,850,893736,5673,23,79
201811160005659,20180324,stat_2T.properties,12,80,-2120,891616,5753,23,79
201811160005874,20180325,stat_2T.properties,10,53,-101,891515,5806,23,79
201811160005112,20180326,stat_2T.properties,10,61,-1254,890261,5867,23,79
201811160005343,20180327,stat_2T.properties,11,60,-380,889881,5927,23,79
201811160005578,20180328,stat_2T.properties,9,63,868,890749,5990,23,79
201811160005813,20180329,stat_2T.properties,9,63,-1191,889558,6053,23,79
201811160005997,20180330,stat_2T.properties,8,47,-1770,887788,6100,23,79
201811160005237,20180331,stat_2T.properties,9,65,-3161,884627,6165,23,79
201811160005421,20180401,stat_2T.properties,8,48,-1292,883335,6213,23,79
201811160005648,20180402,stat_2T.properties,10,59,389,883724,6272,23,79
201811160005924,20180403,stat_2T.properties,12,73,-2191,881533,6345,23,79
201811160005182,20180404,stat_2T.properties,11,65,-690,880843,6410,23,80
201811160005445,20180405,stat_2T.properties,10,67,-1912,878931,6477,23,80
201811160005733,20180406,stat_2T.properties,11,77,-2570,876361,6554,23,80
201811160005944,20180407,stat_2T.properties,9,53,-1390,874971,6607,23,80
201811160005178,20180408,stat_2T.properties,10,59,729,875700,6666,23,80
201811160005361,20180409,stat_2T.properties,8,47,-481,875219,6713,23,80
201811160005523,20180410,stat_2T.properties,8,42,-2060,873159,6755,23,80
201811160005718,20180411,stat_2T.properties,7,50,-2461,870698,6805,23,80
201811160005935,20180412,stat_2T.properties,10,54,-1450,869248,6859,23,80
201811160005215,20180413,stat_2T.properties,13,74,-591,868657,6933,23,80
201811160005483,20180414,stat_2T.properties,12,73,-1852,866805,7006,23,80
201811160005800,20180415,stat_2T.properties,15,86,-2222,864583,7092,23,80
201811160005128,20180416,stat_2T.properties,14,86,3918,868501,7178,23,80
201811160005433,20180417,stat_2T.properties,12,83,-1352,867149,7261,23,80
201811160005688,20180418,stat_2T.properties,11,67,-2012,865137,7328,23,80
201811160005886,20180419,stat_2T.properties,9,52,-2940,862197,7380,23,80
20181116000560,20180420,stat_2T.properties,9,45,170,862367,7425,23,80
201811160005317,20180421,stat_2T.properties,11,67,589,862956,7492,23,80
201811160005566,20180422,stat_2T.properties,12,64,-1750,861206,7556,23,80
201811160005819,20180423,stat_2T.properties,12,70,-2781,858425,7626,23,80
20181116000502,20180424,stat_2T.properties,9,50,-3020,855405,7676,23,80
201811160005182,20180425,stat_2T.properties,9,46,439,855844,7722,23,80
201811160005529,20180426,stat_2T.properties,15,98,-2510,853334,7820,23,80
201811160005865,20180427,stat_2T.properties,16,90,-1340,851994,7910,23,80
201811160005246,20180428,stat_2T.properties,17,104,-4490,847504,8014,23,80
201811160005651,20180429,stat_2T.properties,19,112,-4961,842543,8126,23,80
20181116000569,20180430,stat_2T.properties,18,115,3028,845571,8241,23,80
201811160005509,20180501,stat_2T.properties,18,112,-1113,844458,8353,23,80
201811160005810,20180502,stat_2T.properties,14,82,1089,845547,8435,23,80
201811160005105,20180503,stat_2T.properties,12,79,-2072,843475,8514,23,80
201811160005385,20180504,stat_2T.properties,14,74,-2590,840885,8588,23,80
201811160005723,20180505,stat_2T.properties,15,87,278,841163,8675,23,80
201811160005131,20180506,stat_2T.properties,17,111,-593,840570,8786,23,80
201811160005486,20180507,stat_2T.properties,14,93,966,841536,8879,23,80
201811160005813,20180508,stat_2T.properties,13,84,-4262,837274,8963,23,80
201811160005105,20180509,stat_2T.properties,12,76,-1272,836002,9039,23,80
