20190913005301,20190130,stat_2T.properties,8,1,399880,399880
20190913005358,20190130,stat_2T.properties,8,1,398990,398990
20190913005425,20190130,stat_2T.properties,8,1,400080,400080
20190913005627,20190130,stat_2T.properties,8,14,388718,388718
20190913005650,20190130,stat_2T.properties,8,12,390648,390648
20190913005709,20190130,stat_2T.properties,8,11,394028,394028
20190913005731,20190130,stat_2T.properties,8,8,393720,393720
20190913005751,20190130,stat_2T.properties,8,3,394090,394090
20190913005823,20190130,stat_2T.properties,8,11,394528,394528
20190913005845,20190130,stat_2T.properties,8,3,394590,394590
20190913005907,20190130,stat_2T.properties,8,1,397890,397890
20190913005929,20190130,stat_2T.properties,8,1,397390,397390
20190913010001,20190130,stat_2T.properties,8,2,398070,398070
20190913010019,20190130,stat_2T.properties,8,6,394998,394998
20190913010045,20190130,stat_2T.properties,8,0,400000,400000
20190913011424,20190130,stat_2T.properties,8,8,395090,395090
20190913011457,20190130,stat_2T.properties,8,5,393200,393200
20190913011518,20190130,stat_2T.properties,8,3,392890,392890
20190913011542,20190130,stat_2T.properties,8,1,396690,396690
20190913011610,20190130,stat_2T.properties,8,0,395600,395600
20190913011644,20190130,stat_2T.properties,8,3,394390,394390
20190913011709,20190130,stat_2T.properties,8,3,396490,396490
20190913011843,20190130,stat_2T.properties,8,3,396490,396490
20190913011908,20190130,stat_2T.properties,8,3,396490,396490
20190913011926,20190130,stat_2T.properties,8,11,397998,397998
20190913011946,20190130,stat_2T.properties,8,16,390238,390238
20190913012008,20190130,stat_2T.properties,8,3,396490,396490
20190913012032,20190130,stat_2T.properties,8,3,393890,393890
20190913012057,20190130,stat_2T.properties,8,5,394200,394200
20190913012205,20190130,stat_2T.properties,8,10,386259,386259
20190913012249,20190130,stat_2T.properties,8,32,375520,375520
20190913012316,20190130,stat_2T.properties,8,32,396987,396987
20190913012338,20190130,stat_2T.properties,8,8,394077,394077
20190913012402,20190130,stat_2T.properties,8,10,391806,391806
20190913012418,20190130,stat_2T.properties,8,2,397729,397729
20190913012443,20190130,stat_2T.properties,8,1,400149,400149
20190913012512,20190130,stat_2T.properties,8,1,400149,400149
20190913012919,20190130,stat_2T.properties,8,1,400369,400369
20190913012944,20190130,stat_2T.properties,8,5,398478,398478
20190913013109,20190130,stat_2T.properties,8,3,398969,398969
20190913013139,20190130,stat_2T.properties,8,3,398929,398929
20190913013200,20190130,stat_2T.properties,8,3,400229,400229
20190913013220,20190130,stat_2T.properties,8,3,400859,400859
20190913013348,20190130,stat_2T.properties,8,1,398270,398270
20190913013406,20190130,stat_2T.properties,8,1,398260,398260
20190913013424,20190130,stat_2T.properties,8,1,398870,398870
20190913013443,20190130,stat_2T.properties,8,1,398700,398700
20190913013536,20190130,stat_2T.properties,8,1,398190,398190
20190913013558,20190130,stat_2T.properties,8,1,399390,399390
20190913013703,20190130,stat_2T.properties,8,0,399670,399670
20190913013724,20190130,stat_2T.properties,8,0,399670,399670
