20200201211838,20191006,2,399937,399937
20200201211959,20191006,2,399937,399937
20200202202250,20191006,2,399400,399400
20200202203906,20191006,2,399400,399400
20200202204006,20191006,2,399400,399400
20200202204202,20191006,2,399540,399540
20200202204246,20191006,2,9540,9540
20200202204449,20191006,3,4366,4366
20200202215348,20191006,2,1000177,1000177
20200202215624,20191006,18,1002553,1002553
20200202220042,20191006,9,1004381,1004381
20200202220340,20191006,60,896899,896899
20200202220734,20191006,6,952810,952810
20200202220829,20191006,0,959839,959839
20200202221301,20191006,6,992571,992571
20200202221333,20191006,6,952810,952810
20200202221704,20191006,28,974430,974430
20200202222152,20191006,5,994006,994006
20200202222412,20191006,3,991879,991879
20200202222629,20191006,0,998800,998800
20200202222735,20191006,0,997950,997950
20200202222851,20191006,4,987811,987811
20200202222946,20191006,3,991573,991573
20200202223123,20191006,5,994768,994768
20200203012602,20191006,0,1001100,1001100
20200203012700,20191006,2,1001157,1001157
20200203012749,20191006,0,999437,999437
20200203012934,20191006,6,1000051,1000051
20200203013123,20191006,4,998334,998334
20200203013311,20191006,10,996973,996973
20200203013409,20191006,7,995963,995963
20200203013516,20191006,4,998334,998334
20200203013608,20191006,2,1000409,1000409
20200203013815,20191006,4,999956,999956
20200203013850,20191006,2,1000409,1000409
20200203014419,20191006,2,1000879,1000879
20200203014518,20191006,4,997764,997764
20200203014619,20191006,4,999235,999235
20200203014831,20191006,7,995626,995626
20200203015028,20191006,5,997440,997440
20200203015141,20191006,7,995626,995626
20200203015437,20191006,13,1000666,1000666
20200203015921,20191006,8,1003340,1003340
20200203020242,20191006,8,1003340,1003340
20200203020411,20191006,12,1000135,1000135
20200203020832,20191006,12,1000505,1000505
20200203021050,20191006,13,998131,998131
20200203021249,20191006,17,995338,995338
20200203021450,20191006,4,1004696,1004696
20200203021604,20191006,4,998944,998944
20200203021806,20191006,4,1004696,1004696
20200203021922,20191006,1,995006,995006
20200203022038,20191006,2,998958,998958
20200203022114,20191006,3,996888,996888
20200203022155,20191006,2,994800,994800
20200203022245,20191006,2,992500,992500
20200203022444,20191006,25,969819,969819
20200203022739,20191006,76,862972,862972
20200203022846,20191006,28,970270,970270
20200203022958,20191006,12,995846,995846
20200203023148,20191006,3,989789,989789
20200203023313,20191006,5,987147,987147
20200203023636,20191006,5,986737,986737
20200203023923,20191006,4,992595,992595
20200203024049,20191006,2,997636,997636
20200203024146,20191006,0,1000000,1000000
20200203024249,20191006,1,995960,995960
20200203024405,20191006,2,994688,994688
20200203024750,20191006,1,999560,999560
20200203025105,20191006,9,980671,980671
20200203030048,20191006,28,894687,894687
20200203031942,20191006,82,187700,187700
20200203032051,20191006,24,861400,861400
20200203032622,20191006,0,1000000,1000000
20200203033405,20191006,7,994456,994456
20200203033933,20191006,3,1000478,1000478
20200203034449,20191006,6,992737,992737
20200203034726,20191006,3,1000478,1000478
20200203035008,20191006,2,992484,992484
20200203035418,20191006,7,982887,982887
20200203035626,20191006,10,982504,982504
20200203040048,20191006,14,978574,978574
20200203040405,20191006,6,989607,989607
20200203041047,20191006,4,996037,996037
20200203041204,20191006,3,992568,992568
20200203041412,20191006,4,994589,994589
20200203041604,20191006,2,996278,996278
20200203225227,20191006,28,985605,985605
20200203225815,20191006,18,987824,987824
20200203230013,20191006,26,988127,988127
20200203230101,20191006,8,995862,995862
20200203230253,20191006,8,995862,995862
20200203230501,20191006,43,968273,968273
20200203230647,20191006,43,968273,968273
20200203230954,20191006,56,957612,957612
20200203231140,20191006,8,994609,994609
20200203231357,20191006,4,997831,997831
20200203231547,20191006,4,997634,997634
20200203231716,20191006,9,995658,995658
20200203232040,20191006,26,989729,989729
20200203232356,20191006,2,997091,997091
20200203232628,20191006,11,989079,989079
20200203234954,20191006,0,999359,999359
20200203235319,20191006,12,974635,974635
20200203235636,20191006,29,941680,941680
20200203235845,20191006,3,992668,992668
20200203235954,20191006,4,998234,998234
20200204000147,20191006,4,986506,986506
20200204000403,20191006,12,974635,974635
20200204000551,20191006,21,971982,971982
20200204000847,20191006,34,956090,956090
20200204001107,20191006,5,994317,994317
20200204001317,20191006,13,982266,982266
20200204001547,20191006,5,994317,994317
20200204001734,20191006,5,993037,993037
20200204002058,20191006,13,985479,985479
20200204002334,20191006,9,987470,987470
20200204002642,20191006,16,984840,984840
20200204002839,20191006,13,989734,989734
20200204003044,20191006,3,998438,998438
20200204003315,20191006,7,986698,986698
20200204003537,20191006,6,991227,991227
20200204003916,20191006,30,964577,964577
20200204004256,20191006,16,984840,984840
20200204004651,20191006,20,1004067,1004067
20200204005000,20191006,9,962566,962566
20200204005427,20191006,4,994208,994208
20200204005926,20191006,176,538086,538086
20200205223732,20191006,113,939438,939438
20200205223833,20191006,68,990111,990111
20200205224037,20191006,8,991147,991147
20200205224114,20191006,3,993809,993809
20200205224340,20191006,50,916010,916010
20200205225442,20191006,252,584606,584606
