20190527001300,20190518,stat_2T.properties,11,16,401524,401524
20190527002002,20190518,stat_2T.properties,11,16,401524,401524
20190527002503,20190518,stat_2T.properties,11,1,402949,402949
20190527003355,20190518,stat_2T.properties,11,16,401524,401524
20190527003912,20190518,stat_2T.properties,11,1,402949,402949
20190527004456,20190518,stat_2T.properties,11,16,403024,403024
20190527005031,20190518,stat_2T.properties,11,1,402949,402949
20190527005053,20190518,stat_2T.properties,11,16,403024,403024
20190527005112,20190518,stat_2T.properties,11,16,401524,401524
20190527005353,20190518,stat_2T.properties,11,15,404085,404085
20190527005511,20190518,stat_2T.properties,11,15,405185,405185
20190527005606,20190518,stat_2T.properties,11,11,404377,404377
20190527005622,20190518,stat_2T.properties,11,1,403149,403149
20190527010130,20190518,stat_2T.properties,11,1,403149,403149
20190527010151,20190518,stat_2T.properties,11,11,404377,404377
20190527010446,20190518,stat_2T.properties,11,18,397362,397362
20190527010637,20190518,stat_2T.properties,11,6,402497,402497
20190527010710,20190518,stat_2T.properties,11,39,376519,376519
20190527010725,20190518,stat_2T.properties,11,2,400180,400180
20190527010735,20190518,stat_2T.properties,11,6,402497,402497
20190527010745,20190518,stat_2T.properties,11,6,402497,402497
20190529234522,20190518,stat_2T.properties,11,0,400000,400000
20190529235044,20190518,stat_2T.properties,11,16,401524,401524
20190529235220,20190518,stat_2T.properties,11,1,402949,402949
20190529235557,20190518,stat_2T.properties,11,4,399708,399708
20190529235611,20190518,stat_2T.properties,11,11,404377,404377
20190529235627,20190518,stat_2T.properties,11,0,400000,400000
20190529235643,20190518,stat_2T.properties,11,1,397439,397439
20190529235721,20190518,stat_2T.properties,11,18,397362,397362
20190529235738,20190518,stat_2T.properties,11,11,404377,404377
20190529235932,20190518,stat_2T.properties,11,4,400370,400370
20190529235944,20190518,stat_2T.properties,11,0,400850,400850
20190529235956,20190518,stat_2T.properties,11,5,405159,405159
20190530000017,20190518,stat_2T.properties,11,10,401208,401208
20190530000047,20190518,stat_2T.properties,11,5,408448,408448
20190530000103,20190518,stat_2T.properties,11,6,405287,405287
20190530000116,20190518,stat_2T.properties,11,5,408277,408277
20190530000128,20190518,stat_2T.properties,11,5,408448,408448
20190530000141,20190518,stat_2T.properties,11,5,408059,408059
20190530000156,20190518,stat_2T.properties,11,5,410759,410759
20190530000212,20190518,stat_2T.properties,11,1,415299,415299
20190530000313,20190518,stat_2T.properties,11,2,406239,406239
20190530000327,20190518,stat_2T.properties,11,2,406239,406239
20190530000459,20190518,stat_2T.properties,11,5,406160,406160
20190530000510,20190518,stat_2T.properties,11,0,401780,401780
20190530000547,20190518,stat_2T.properties,11,11,400007,400007
20190530000600,20190518,stat_2T.properties,11,10,399917,399917
20190530000610,20190518,stat_2T.properties,11,10,400008,400008
