20200201033732,20190702,2,400180,400180
20200201211630,20190702,2,400180,400180
20200201211710,20190702,2,400180,400180
20200201211749,20190702,2,400180,400180
20200201211825,20190702,2,400180,400180
20200201211948,20190702,2,400180,400180
20200202202239,20190702,1,399930,399930
20200202203859,20190702,1,399930,399930
20200202203958,20190702,1,399930,399930
20200202204156,20190702,0,399900,399900
20200202204239,20190702,0,9900,9900
20200202204413,20190702,9,9490,9490
20200202204920,20190702,51,9438,9438
20200202205345,20190702,51,999438,999438
20200202210049,20190702,42,999338,999338
20200202211516,20190702,1,999930,999930
20200202211655,20190702,9,999490,999490
20200202211745,20190702,2,999940,999940
20200202212229,20190702,2,999850,999850
20200202212321,20190702,5,999680,999680
20200202212442,20190702,12,999379,999379
20200202212546,20190702,5,999830,999830
20200202212801,20190702,4,999910,999910
20200202212927,20190702,2,1000090,1000090
20200202213038,20190702,2,1000090,1000090
20200202213323,20190702,4,1000270,1000270
20200202213903,20190702,3,1000090,1000090
20200202214024,20190702,3,1000170,1000170
20200202214220,20190702,6,1000080,1000080
20200202214533,20190702,6,1000080,1000080
20200202214700,20190702,0,1000000,1000000
20200202214809,20190702,3,1000170,1000170
20200202214851,20190702,20,999930,999930
20200202214936,20190702,1,1000280,1000280
20200202215043,20190702,16,1000430,1000430
20200202215218,20190702,3,1000170,1000170
20200202215338,20190702,3,1000170,1000170
20200202215602,20190702,16,1000430,1000430
20200202220027,20190702,4,999640,999640
20200202220330,20190702,33,996228,996228
20200202220726,20190702,22,999080,999080
20200202220822,20190702,14,998380,998380
20200202221202,20190702,125,994638,994638
20200202221256,20190702,8,1000700,1000700
20200202221326,20190702,22,999080,999080
20200202221657,20190702,12,1000560,1000560
20200202222142,20190702,1,1000060,1000060
20200202222400,20190702,5,999720,999720
20200202222624,20190702,0,1000000,1000000
20200202222729,20190702,3,1000070,1000070
20200202222841,20190702,6,1000909,1000909
20200202222938,20190702,4,1001059,1001059
20200202223115,20190702,7,999290,999290
20200203012555,20190702,0,1000000,1000000
20200203012652,20190702,2,1000040,1000040
20200203012741,20190702,8,1000329,1000329
20200203012920,20190702,6,1000550,1000550
20200203013116,20190702,0,1000180,1000180
20200203013253,20190702,7,1000450,1000450
20200203013400,20190702,2,1000420,1000420
20200203013509,20190702,0,1000180,1000180
20200203013603,20190702,0,1000180,1000180
20200203013807,20190702,2,1000320,1000320
20200203013845,20190702,0,1000180,1000180
20200203014412,20190702,0,1000180,1000180
20200203014510,20190702,4,1000380,1000380
20200203014612,20190702,2,999940,999940
20200203014718,20190702,15,1000040,1000040
20200203014817,20190702,6,1000210,1000210
20200203015017,20190702,4,1000060,1000060
20200203015127,20190702,6,1000210,1000210
20200203015417,20190702,11,1000480,1000480
20200203015908,20190702,8,1000600,1000600
20200203020227,20190702,8,1000600,1000600
20200203020351,20190702,8,1000530,1000530
20200203020812,20190702,8,1000530,1000530
20200203021029,20190702,9,1000430,1000430
20200203021222,20190702,14,1000140,1000140
20200203021438,20190702,5,999180,999180
20200203021552,20190702,7,1000380,1000380
20200203021754,20190702,5,999180,999180
20200203021912,20190702,1,999830,999830
20200203022029,20190702,0,999800,999800
20200203022105,20190702,1,999700,999700
20200203022148,20190702,4,999540,999540
20200203022237,20190702,4,999440,999440
20200203022405,20190702,94,989888,989888
20200203022437,20190702,15,997988,997988
20200203022725,20190702,94,989888,989888
20200203022839,20190702,12,1000560,1000560
20200203022953,20190702,4,1001040,1001040
20200203023137,20190702,2,999700,999700
20200203023301,20190702,4,999200,999200
20200203023624,20190702,4,1000080,1000080
20200203023911,20190702,4,999500,999500
20200203024041,20190702,0,999900,999900
20200203024141,20190702,0,1000000,1000000
20200203024242,20190702,0,1000000,1000000
20200203024356,20190702,1,1000380,1000380
20200203024745,20190702,0,1000000,1000000
20200203025044,20190702,11,1001149,1001149
20200203030040,20190702,20,1001240,1001240
20200203031917,20190702,103,978200,978200
20200203032044,20190702,14,996500,996500
20200203032611,20190702,0,1000000,1000000
20200203033350,20190702,18,1000780,1000780
20200203033926,20190702,10,1000890,1000890
20200203034438,20190702,15,1000380,1000380
20200203034718,20190702,10,1000890,1000890
20200203034959,20190702,3,1000370,1000370
20200203035406,20190702,5,1000480,1000480
20200203035610,20190702,7,1000300,1000300
20200203040039,20190702,10,998100,998100
20200203040359,20190702,4,999100,999100
20200203041042,20190702,4,999200,999200
20200203041158,20190702,4,999300,999300
20200203041406,20190702,4,999400,999400
20200203041557,20190702,0,1000000,1000000
20200203225205,20190702,32,999120,999120
20200203225751,20190702,15,999400,999400
20200203225956,20190702,31,999110,999110
20200203230049,20190702,6,999780,999780
20200203230242,20190702,6,999780,999780
20200203230431,20190702,50,998649,998649
20200203230620,20190702,50,998649,998649
20200203230908,20190702,50,998439,998439
20200203231126,20190702,10,999630,999630
20200203231345,20190702,7,999690,999690
20200203231536,20190702,0,1000110,1000110
20200203231658,20190702,4,1000470,1000470
20200203231927,20190702,25,1000180,1000180
20200203232344,20190702,6,1000020,1000020
20200203232613,20190702,13,999840,999840
20200203234940,20190702,2,1000570,1000570
20200203235258,20190702,32,1000819,1000819
20200203235605,20190702,45,999239,999239
20200203235834,20190702,8,999200,999200
20200203235941,20190702,18,1000519,1000519
20200204000133,20190702,20,1001519,1001519
20200204000343,20190702,32,1000819,1000819
20200204000517,20190702,40,1002459,1002459
20200204000742,20190702,55,1001739,1001739
20200204001055,20190702,3,999580,999580
20200204001303,20190702,7,1000420,1000420
20200204001536,20190702,3,999580,999580
20200204001723,20190702,3,999580,999580
20200204002044,20190702,9,999590,999590
20200204002317,20190702,3,999510,999510
20200204002624,20190702,10,999730,999730
20200204002826,20190702,9,999720,999720
20200204003034,20190702,0,999800,999800
20200204003304,20190702,2,999100,999100
20200204003512,20190702,5,999680,999680
20200204003804,20190702,24,998510,998510
20200204004237,20190702,10,999730,999730
20200204004626,20190702,33,1002540,1002540
20200204004946,20190702,10,997800,997800
20200204005413,20190702,4,999200,999200
20200204005856,20190702,244,990430,990430
20200205223708,20190702,59,1001209,1001209
20200205223819,20190702,30,996130,996130
20200205224025,20190702,7,998540,998540
20200205224106,20190702,0,1000870,1000870
20200205224316,20190702,65,998889,998889
