20190527001116,20190430,stat_2F.properties,14,25,396369,396369
20190527001336,20190430,stat_2F.properties,14,25,396369,396369
20190527002516,20190430,stat_2F.properties,14,7,397378,397378
20190527003314,20190430,stat_2F.properties,14,25,396369,396369
20190527003936,20190430,stat_2F.properties,14,7,397378,397378
20190527004343,20190430,stat_2F.properties,14,25,397169,397169
20190527004410,20190430,stat_2F.properties,14,25,396369,396369
20190527005413,20190430,stat_2F.properties,14,19,397060,397060
20190527005452,20190430,stat_2F.properties,14,19,397060,397060
20190527005639,20190430,stat_2F.properties,14,19,397060,397060
20190530002122,20190430,stat_2F.properties,14,25,396369,396369
20190530002149,20190430,stat_2F.properties,14,24,396840,396840
20190530002212,20190430,stat_2F.properties,14,5,397998,397998
20190530002247,20190430,stat_2F.properties,14,17,390895,390895
20190530002300,20190430,stat_2F.properties,14,9,394147,394147
20190530002313,20190430,stat_2F.properties,14,4,397258,397258
20190530002400,20190430,stat_2F.properties,14,11,396894,396894
20190530002413,20190430,stat_2F.properties,14,1,398928,398928
20190530002534,20190430,stat_2F.properties,14,5,397800,397800
20190530002551,20190430,stat_2F.properties,14,5,397310,397310
20190530002603,20190430,stat_2F.properties,14,1,401509,401509
20190530002619,20190430,stat_2F.properties,14,1,401509,401509
20190530002639,20190430,stat_2F.properties,14,1,401319,401319
20190530002723,20190430,stat_2F.properties,14,14,396823,396823
20190530002741,20190430,stat_2F.properties,14,9,396716,396716
20190530002758,20190430,stat_2F.properties,14,5,396338,396338
20190530002813,20190430,stat_2F.properties,14,4,397999,397999
20190530002834,20190430,stat_2F.properties,14,4,397799,397799
20190530002857,20190430,stat_2F.properties,14,19,397060,397060
20190530002909,20190430,stat_2F.properties,14,3,399390,399390
20190530002926,20190430,stat_2F.properties,14,3,398690,398690
20190530002938,20190430,stat_2F.properties,14,3,400130,400130
20190530002955,20190430,stat_2F.properties,14,4,399239,399239
20190530003008,20190430,stat_2F.properties,14,5,397578,397578
20190530003028,20190430,stat_2F.properties,14,1,401090,401090
20190530003040,20190430,stat_2F.properties,14,0,402500,402500
20190530003100,20190430,stat_2F.properties,14,0,403009,403009
20190530003116,20190430,stat_2F.properties,14,1,402709,402709
20190603235543,20190430,stat_2F.properties,14,13,399075,399075
